# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
42134,2166.00,13.54,560.00,13.53,815.08,78.02,67.51,73.06,67.32,100.00,1.91
42137,2172.00,13.54,558.00,13.53,815.11,78.76,67.51,73.06,67.32,100.00,1.41
42140,2234.00,13.54,492.00,13.53,815.19,78.75,67.51,73.06,67.32,100.00,1.51
42143,2170.00,13.54,558.00,13.54,815.13,78.18,67.50,73.06,67.32,100.00,1.69
42146,2176.00,13.54,558.00,13.53,815.07,77.00,67.41,73.06,67.32,100.00,1.91
42149,2182.00,13.54,550.00,13.53,815.04,76.15,67.32,73.18,67.32,100.00,1.69
42152,2182.00,13.54,554.00,13.53,815.13,75.99,67.23,73.06,67.32,100.00,1.51
42155,2182.00,13.54,554.00,13.53,815.05,75.82,67.12,73.06,67.32,100.00,1.29
42158,2252.00,13.54,498.00,13.54,815.01,76.07,67.05,73.06,67.32,100.00,1.31
42161,2252.00,13.54,498.00,13.54,815.16,77.14,66.99,73.06,67.32,100.00,1.68
42164,2248.00,13.54,494.00,13.54,815.07,76.82,66.94,73.06,67.32,100.00,1.89
42167,2248.00,13.54,494.00,13.54,815.05,76.76,66.87,73.06,67.21,100.00,1.64
42170,2192.00,13.54,550.00,13.53,815.03,76.87,66.83,73.06,67.32,100.00,1.29
42173,2192.00,13.54,554.00,13.53,815.03,76.93,66.76,73.06,67.32,100.00,1.49
42176,2198.00,13.54,560.00,13.54,815.08,77.49,66.72,73.18,67.32,100.00,1.57
42179,2264.00,13.54,498.00,13.54,815.04,78.28,66.70,73.06,67.32,100.00,1.58
42182,2198.00,13.54,560.00,13.54,815.21,77.95,66.67,73.18,67.32,100.00,1.75
42185,2280.00,13.54,492.00,13.54,815.07,78.35,66.63,73.06,67.32,100.00,1.69
42188,2278.00,13.54,504.00,13.54,815.11,77.73,66.56,73.06,67.32,100.00,1.69
42191,2202.00,13.54,560.00,13.54,815.11,78.54,66.54,73.18,67.32,100.00,1.61
42194,2270.00,13.54,484.00,13.54,815.11,78.90,66.54,73.06,67.32,100.00,1.68
42197,2224.00,13.54,558.00,13.54,815.11,78.78,66.52,73.18,67.32,100.00,1.71
42200,2280.00,13.54,488.00,13.54,815.11,78.22,66.47,73.06,67.32,100.00,1.69
42203,2222.00,13.54,554.00,13.54,815.16,78.99,66.45,73.18,67.21,100.00,1.59
42206,2288.00,13.54,492.00,13.54,815.08,78.70,66.42,73.06,67.32,100.00,1.69
42209,2232.00,13.54,560.00,13.54,815.06,78.80,66.42,73.06,67.32,100.00,1.61
42212,2224.00,13.54,570.00,13.54,815.09,79.20,66.38,73.18,67.32,100.00,1.61
42215,2228.00,13.54,558.00,13.54,815.16,78.37,66.34,73.18,67.32,100.00,1.69
42218,2298.00,13.54,492.00,13.54,815.09,78.24,66.31,73.18,67.32,100.00,1.69
42221,2238.00,13.54,550.00,13.54,815.13,77.28,66.20,73.18,67.32,100.00,1.61
42224,2224.00,13.54,558.00,13.53,815.16,77.67,66.15,73.18,67.44,100.00,1.38
42227,2304.00,13.54,498.00,13.54,815.15,77.09,66.06,73.18,67.44,100.00,1.29
42230,2248.00,13.54,560.00,13.54,815.17,77.07,66.00,73.06,67.44,100.00,1.31
42233,2310.00,13.54,494.00,13.54,815.10,76.98,65.95,73.18,67.44,100.00,1.16
42236,2252.00,13.54,564.00,13.54,815.13,77.73,65.97,73.18,67.32,100.00,0.98
42239,2254.00,13.54,554.00,13.54,815.11,78.54,65.95,73.06,67.32,100.00,0.98
42242,2330.00,13.55,484.00,13.54,815.06,79.65,65.97,73.06,67.32,100.00,0.91
42245,2258.00,13.54,554.00,13.54,815.09,79.79,65.97,73.06,67.32,100.00,0.98
42248,2262.00,13.54,554.00,13.54,815.14,79.38,65.98,73.18,67.44,100.00,1.09
42251,2268.00,13.54,560.00,13.54,815.13,79.71,65.98,73.18,67.32,100.00,1.09
42254,2264.00,13.54,566.00,13.54,815.18,79.63,66.00,73.18,67.32,100.00,1.09
42257,2258.00,13.54,560.00,13.54,815.18,78.65,65.97,73.06,67.32,100.00,0.98
42260,2340.00,13.55,498.00,13.54,815.19,78.67,65.97,73.06,67.32,100.00,1.02
42263,2340.00,13.55,484.00,13.54,815.13,79.37,65.97,73.18,67.32,100.00,1.10
42266,2334.00,13.55,482.00,13.54,815.15,78.28,65.91,73.06,67.32,100.00,1.19
42269,2274.00,13.54,554.00,13.54,815.16,77.81,65.86,73.18,67.32,100.00,1.09
42272,2346.00,13.55,498.00,13.54,815.16,78.25,65.82,73.06,67.32,100.00,0.94
42275,2342.00,13.55,502.00,13.54,815.13,78.54,65.82,73.18,67.32,100.00,0.72
42278,2336.00,13.55,498.00,13.54,815.13,78.89,65.82,73.18,67.32,100.00,0.69
42281,2288.00,13.54,554.00,13.54,815.09,79.29,65.86,73.18,67.32,100.00,0.60
42284,2360.00,13.55,492.00,13.54,815.16,79.25,65.84,73.18,67.32,100.00,0.63
42287,2346.00,13.55,484.00,13.54,815.09,79.55,65.86,73.18,67.44,100.00,0.71
42290,2346.00,13.55,494.00,13.54,815.17,80.33,65.91,73.18,67.32,100.00,0.77
42293,2352.00,13.55,502.00,13.54,815.14,79.48,65.86,73.29,67.32,100.00,1.17
42296,2350.00,13.55,498.00,13.54,815.15,79.56,65.86,73.29,67.32,100.00,1.19
42299,2290.00,13.55,554.00,13.54,815.11,80.10,65.91,73.18,67.32,100.00,1.29
42302,2362.00,13.55,492.00,13.54,815.09,80.27,65.91,73.18,67.44,100.00,1.28
42305,2366.00,13.55,484.00,13.54,815.11,79.65,65.91,73.18,67.32,100.00,1.19
42308,2294.00,13.55,560.00,13.54,815.12,80.59,65.95,73.18,67.32,100.00,1.09
42311,2300.00,13.55,558.00,13.54,815.12,80.78,65.98,73.18,67.44,100.00,1.09
42314,2300.00,13.55,558.00,13.55,815.17,79.83,65.97,73.18,67.44,100.00,1.09
42317,2300.00,13.55,554.00,13.54,815.13,80.36,66.00,73.18,67.32,100.00,1.09
42320,2310.00,13.55,554.00,13.54,815.11,79.58,65.98,73.18,67.44,100.00,1.29
42323,2314.00,13.55,554.00,13.54,815.16,79.04,65.97,73.18,67.44,100.00,1.49
42326,2300.00,13.55,564.00,13.54,815.15,79.14,65.93,73.18,67.44,100.00,1.51
42329,2316.00,13.55,558.00,13.54,815.14,78.50,65.91,73.18,67.32,100.00,1.41
42332,2320.00,13.55,554.00,13.54,815.16,78.42,65.82,73.18,67.44,100.00,1.41
42335,2372.00,13.55,492.00,13.54,815.12,78.01,65.79,73.29,67.44,100.00,1.21
42338,2386.00,13.55,488.00,13.54,815.08,77.83,65.73,73.18,67.44,100.00,1.03
42341,2324.00,13.55,554.00,13.54,815.09,77.65,65.68,73.18,67.44,100.00,0.89
42344,2324.00,13.55,560.00,13.54,815.19,77.61,65.66,73.18,67.44,100.00,0.69
42347,2386.00,13.55,492.00,13.55,815.18,77.70,65.66,73.18,67.44,100.00,0.61
42350,2334.00,13.55,554.00,13.55,815.24,77.54,65.66,73.18,67.44,100.00,0.51
42353,2330.00,13.55,550.00,13.54,815.09,77.54,65.64,73.18,67.44,100.00,0.41
42356,2406.00,13.55,492.00,13.55,815.17,78.28,65.64,73.29,67.44,100.00,0.88
42359,2406.00,13.55,492.00,13.55,815.09,78.71,65.66,73.29,67.44,100.00,1.01
42362,2336.00,13.55,558.00,13.54,815.19,78.90,65.68,73.29,67.44,100.00,0.98
42365,2402.00,13.55,494.00,13.55,815.16,78.91,65.68,73.18,67.44,100.00,1.21
42368,2406.00,13.55,494.00,13.55,815.20,79.34,65.68,73.18,67.44,100.00,1.19
42371,2330.00,13.55,550.00,13.55,815.14,80.27,65.71,73.18,67.44,100.00,1.20
42374,2402.00,13.55,488.00,13.55,815.13,79.81,65.75,73.18,67.44,100.00,1.21
42377,2402.00,13.55,492.00,13.54,815.18,80.68,65.80,73.18,67.44,100.00,1.03
42380,2342.00,13.55,558.00,13.54,815.15,81.01,65.82,73.29,67.44,100.00,0.98
42383,2402.00,13.55,492.00,13.55,815.06,80.09,65.84,73.29,67.44,100.00,1.31
42386,2340.00,13.55,554.00,13.55,815.18,79.80,65.80,73.29,67.44,100.00,1.19
42389,2342.00,13.55,550.00,13.54,815.16,78.93,65.77,73.29,67.44,100.00,0.99
42392,2406.00,13.55,498.00,13.55,815.12,78.73,65.71,73.29,67.44,100.00,0.89
42395,2416.00,13.55,498.00,13.55,815.12,78.64,65.71,73.29,67.44,100.00,0.90
42398,2342.00,13.55,564.00,13.55,815.20,78.29,65.68,73.29,67.44,100.00,0.89
42401,2352.00,13.55,554.00,13.55,815.19,78.39,65.64,73.29,67.44,100.00,0.79
42404,2422.00,13.55,494.00,13.55,815.16,78.75,65.62,73.29,67.44,100.00,0.83
42407,2424.00,13.55,494.00,13.55,815.15,78.67,65.64,73.29,67.44,100.00,0.81
42410,2366.00,13.55,564.00,13.55,815.15,79.62,65.64,73.29,67.44,100.00,0.81
42413,2372.00,13.55,550.00,13.55,815.16,80.16,65.68,73.29,67.44,100.00,0.89
42416,2416.00,13.55,488.00,13.55,815.17,80.66,65.73,73.29,67.44,100.00,0.93
42419,2422.00,13.55,488.00,13.55,815.21,80.62,65.75,73.29,67.44,100.00,1.28
42422,2372.00,13.55,560.00,13.55,815.20,80.05,65.75,73.29,67.44,100.00,1.29
42425,2428.00,13.55,494.00,13.55,815.10,79.84,65.75,73.18,67.44,100.00,1.29
42428,2378.00,13.55,554.00,13.55,815.18,78.96,65.71,73.29,67.44,100.00,1.19
42431,2428.00,13.55,484.00,13.55,815.23,78.70,65.71,73.29,67.44,100.00,1.31
42434,2362.00,13.55,558.00,13.55,815.10,78.88,65.68,73.18,67.44,100.00,1.29
42437,2684.00,13.54,502.00,13.54,815.15,78.59,65.66,73.29,67.44,100.00,1.21
42440,2442.00,13.55,502.00,13.55,815.13,78.15,65.64,73.29,67.44,100.00,1.12
42443,2444.00,13.55,492.00,13.55,815.17,78.04,65.59,73.29,67.44,100.00,1.09
42446,2452.00,13.55,498.00,13.55,815.13,79.46,65.62,73.29,67.44,100.00,1.01
42449,2372.00,13.55,564.00,13.55,815.13,79.75,65.62,73.29,67.44,100.00,0.89
42452,2454.00,13.55,502.00,13.55,815.07,79.24,65.59,73.29,67.44,100.00,0.89
42455,2458.00,13.55,492.00,13.56,815.16,79.50,65.61,73.29,67.44,100.00,0.81
42458,2452.00,13.55,484.00,13.55,815.12,79.52,65.62,73.29,67.44,100.00,0.81
42461,2388.00,13.56,558.00,13.55,815.17,79.88,65.66,73.29,67.44,100.00,0.89
42464,2386.00,13.55,566.00,13.55,815.16,80.63,65.66,73.29,67.44,100.00,0.89
42467,2464.00,13.56,494.00,13.55,815.18,80.14,65.70,73.29,67.44,100.00,1.00
42470,2468.00,13.56,488.00,13.55,815.14,79.47,65.68,73.29,67.44,100.00,1.01
42473,2398.00,13.56,560.00,13.55,815.17,78.73,65.66,73.29,67.44,100.00,0.89
42476,2402.00,13.56,570.00,13.56,815.17,78.37,65.64,73.40,67.44,100.00,0.89
42479,2478.00,13.56,492.00,13.56,815.18,78.58,65.62,73.40,67.44,100.00,0.81
42482,2464.00,13.56,492.00,13.55,815.12,78.28,65.61,73.40,67.44,100.00,0.81
42485,2484.00,13.56,492.00,13.56,815.18,78.04,65.59,73.29,67.44,100.00,0.69
42488,2412.00,13.56,564.00,13.55,815.19,78.13,65.59,73.40,67.44,100.00,0.61
42491,2484.00,13.56,502.00,13.56,815.18,77.79,65.59,73.29,67.44,100.00,0.49
42494,2488.00,13.56,488.00,13.56,815.17,77.98,65.59,73.40,67.44,100.00,0.49
42497,2488.00,13.56,494.00,13.56,815.18,78.23,65.61,73.29,67.55,100.00,0.39
42500,2438.00,13.56,558.00,13.55,815.09,78.02,65.62,73.40,67.55,100.00,0.41
42503,2494.00,13.56,502.00,13.56,815.17,78.27,65.64,73.40,67.55,100.00,0.31
42506,2480.00,13.56,488.00,13.56,815.13,78.36,65.68,73.40,67.44,100.00,0.28
42509,2504.00,13.56,488.00,13.56,815.15,78.88,65.73,73.29,67.44,100.00,0.10
42512,2418.00,13.56,560.00,13.55,815.18,79.67,65.75,73.29,67.55,100.00,0.11
42515,2504.00,13.56,494.00,13.55,815.10,79.97,65.80,73.40,67.44,100.00,0.09
42518,2496.00,13.56,492.00,13.56,815.17,80.30,65.86,73.29,67.55,100.00,0.09
42521,2418.00,13.56,550.00,13.56,815.18,80.63,65.88,73.40,67.44,100.00,0.11
42524,2510.00,13.56,494.00,13.56,815.15,81.25,65.95,73.29,67.55,100.00,0.09
42527,2500.00,13.56,494.00,13.56,815.17,81.91,66.00,73.29,67.55,100.00,0.09
42530,2452.00,13.56,558.00,13.56,815.14,81.07,66.04,73.40,67.44,100.00,0.11
42533,2516.00,13.56,488.00,13.56,815.19,80.44,66.07,73.29,67.44,100.00,0.09
42536,2444.00,13.56,558.00,13.56,815.16,79.88,66.13,73.40,67.44,100.00,0.09
42539,2516.00,13.57,494.00,13.56,815.15,80.32,66.16,73.40,67.55,100.00,0.38
42542,2444.00,13.56,564.00,13.56,815.09,80.62,66.22,73.40,67.44,100.00,0.61
42545,2514.00,13.56,488.00,13.56,815.13,80.91,66.33,73.40,67.44,100.00,0.63
42548,2454.00,13.56,558.00,13.56,815.19,80.58,66.38,73.40,67.44,100.00,1.09
42551,2438.00,13.56,560.00,13.56,815.17,81.13,66.47,73.29,67.55,100.00,1.09
42554,2530.00,13.57,494.00,13.56,815.17,80.80,66.51,73.40,67.55,100.00,0.98
42557,2516.00,13.56,488.00,13.56,815.14,80.85,66.60,73.29,67.55,100.00,1.10
42560,2524.00,13.57,492.00,13.56,815.19,80.32,66.60,73.29,67.44,100.00,1.11
42563,2530.00,13.56,494.00,13.56,815.20,80.55,66.67,73.29,67.44,100.00,1.04
42566,2460.00,13.56,550.00,13.56,815.16,80.59,66.72,73.29,67.44,100.00,0.98
42569,2536.00,13.56,488.00,13.56,815.18,81.53,66.79,73.40,67.44,100.00,0.82
42572,2536.00,13.56,492.00,13.56,815.10,81.53,66.90,73.40,67.55,100.00,0.81
42575,2540.00,13.57,494.00,13.56,815.15,81.63,66.97,73.40,67.44,100.00,0.81
42578,2542.00,13.56,492.00,13.55,815.14,81.04,67.01,73.51,67.44,100.00,0.71
42581,2478.00,13.56,550.00,13.56,815.16,81.26,67.12,73.40,67.44,100.00,0.89
42584,2546.00,13.57,498.00,13.56,815.16,81.29,67.19,73.40,67.55,100.00,0.97
42587,2546.00,13.57,488.00,13.56,815.17,81.17,67.26,73.40,67.55,100.00,1.28
42590,2478.00,13.56,558.00,13.56,815.12,81.28,67.33,73.40,67.44,100.00,1.19
42593,2526.00,13.57,558.00,13.56,815.14,80.54,67.39,73.40,67.55,100.00,0.98
42596,2552.00,13.57,492.00,13.56,815.09,79.60,67.41,73.29,67.55,100.00,1.01
42599,2556.00,13.57,492.00,13.56,815.09,79.39,67.39,73.40,67.55,100.00,1.11
42602,2546.00,13.57,488.00,13.56,815.08,79.07,67.42,73.40,67.55,100.00,1.05
42605,2494.00,13.57,560.00,13.56,815.16,78.34,67.41,73.40,67.55,100.00,0.89
42608,2540.00,13.57,502.00,13.56,815.12,77.33,67.37,73.40,67.55,100.00,1.01
42611,2500.00,13.56,558.00,13.56,815.08,78.49,67.41,73.40,67.55,100.00,0.98
42614,2572.00,13.57,488.00,13.56,815.13,77.80,67.35,73.40,67.44,100.00,0.91
42617,2556.00,13.57,504.00,13.56,815.12,77.31,67.32,73.40,67.55,100.00,1.11
42620,2566.00,13.57,502.00,13.56,815.14,77.63,67.30,73.40,67.55,100.00,1.29
42623,2496.00,13.57,550.00,13.56,815.17,78.25,67.30,73.40,67.55,100.00,1.19
42626,2576.00,13.57,492.00,13.56,815.10,77.36,67.23,73.51,67.55,100.00,1.31
42629,2500.00,13.57,560.00,13.56,815.12,76.79,67.15,73.40,67.55,100.00,1.29
42632,2576.00,13.57,492.00,13.56,815.15,77.28,67.12,73.40,67.55,100.00,1.21
42635,2566.00,13.57,488.00,13.56,815.10,77.34,67.08,73.40,67.55,100.00,1.19
42638,2514.00,13.57,558.00,13.56,815.19,77.73,67.08,73.40,67.55,100.00,1.19
42641,2514.00,13.57,550.00,13.56,815.12,78.29,67.06,73.40,67.55,100.00,1.09
42644,2578.00,13.57,484.00,13.56,815.20,78.92,67.10,73.51,67.55,100.00,0.91
42647,2520.00,13.57,560.00,13.56,815.07,78.46,67.08,73.40,67.55,100.00,1.09
42650,2506.00,13.56,570.00,13.56,815.18,78.36,67.10,73.51,67.66,100.00,1.09
42653,2520.00,13.57,550.00,13.56,815.10,77.99,67.06,73.51,67.55,100.00,1.09
42656,2588.00,13.57,498.00,13.56,815.13,78.10,67.08,73.51,67.55,100.00,1.21
42659,2582.00,13.57,498.00,13.56,815.15,78.34,67.10,73.51,67.55,100.00,1.28
42662,2586.00,13.57,494.00,13.56,815.14,77.15,67.03,73.51,67.55,100.00,1.37
42665,2588.00,13.57,488.00,13.57,815.15,76.45,66.96,73.51,67.55,100.00,1.19
42668,2596.00,13.57,498.00,13.57,815.18,76.19,66.90,73.40,67.55,100.00,1.02
42671,2588.00,13.57,498.00,13.57,815.16,76.40,66.83,73.51,67.55,100.00,1.01
42674,2536.00,13.57,560.00,13.56,815.18,77.11,66.81,73.40,67.55,100.00,0.98
42677,2520.00,13.57,564.00,13.56,815.13,77.06,66.78,73.51,67.55,100.00,1.09
42680,2602.00,13.57,494.00,13.56,815.15,77.35,66.72,73.40,67.55,100.00,1.21
42683,2524.00,13.57,550.00,13.56,815.14,78.41,66.76,73.51,67.55,100.00,1.19
42686,2534.00,13.57,550.00,13.56,815.21,79.08,66.79,73.51,67.55,100.00,1.09
42689,2602.00,13.57,492.00,13.56,815.15,79.20,66.79,73.51,67.55,100.00,1.10
42692,2608.00,13.57,492.00,13.57,815.17,79.25,66.81,73.51,67.55,100.00,1.11
42695,2612.00,13.58,484.00,13.57,815.18,79.28,66.87,73.51,67.55,100.00,1.11
42698,2536.00,13.57,560.00,13.57,815.16,79.14,66.88,73.51,67.55,100.00,1.19
42701,2618.00,13.57,492.00,13.57,815.18,79.32,66.90,73.51,67.55,100.00,1.24
42704,2608.00,13.58,498.00,13.57,815.14,78.83,66.88,73.51,67.55,100.00,1.19
42707,2618.00,13.57,498.00,13.57,815.12,78.41,66.88,73.51,67.55,100.00,1.43
42710,2550.00,13.57,564.00,13.57,815.16,78.35,66.87,73.40,67.55,100.00,1.41
42713,2556.00,13.57,558.00,13.57,815.15,78.85,66.88,73.51,67.66,100.00,1.38
42716,2612.00,13.57,498.00,13.57,815.18,79.25,66.92,73.51,67.55,100.00,1.37
42719,2566.00,13.57,558.00,13.56,815.13,78.83,66.90,73.51,67.55,100.00,1.81
42722,2556.00,13.57,560.00,13.56,815.16,79.45,66.97,73.40,67.55,100.00,1.81
42725,2572.00,13.57,564.00,13.57,815.16,79.45,67.01,73.51,67.55,100.00,1.71
42728,2624.00,13.58,492.00,13.56,815.17,79.13,67.05,73.51,67.55,100.00,1.53
42731,2566.00,13.57,560.00,13.57,815.16,79.59,67.08,73.51,67.66,100.00,1.29
42734,2570.00,13.57,560.00,13.57,815.12,79.76,67.12,73.51,67.55,100.00,1.09
42737,2644.00,13.58,498.00,13.57,815.19,79.48,67.15,73.51,67.55,100.00,0.92
42740,2566.00,13.57,554.00,13.56,815.17,79.68,67.23,73.51,67.66,100.00,0.89
42743,2642.00,13.58,488.00,13.57,815.13,78.47,67.19,73.63,67.66,100.00,1.48
42746,2576.00,13.57,554.00,13.57,815.17,78.06,67.15,73.63,67.55,100.00,1.61
42749,2650.00,13.58,488.00,13.57,815.20,77.62,67.10,73.51,67.66,100.00,1.69
42752,2648.00,13.58,492.00,13.57,815.14,77.78,67.05,73.63,67.66,100.00,1.71
42755,2598.00,13.57,558.00,13.57,815.08,78.89,67.08,73.63,67.66,100.00,1.59
42758,2644.00,13.58,494.00,13.57,815.23,78.31,67.10,73.51,67.55,100.00,1.69
42761,2592.00,13.58,564.00,13.57,815.15,78.39,67.08,73.51,67.55,100.00,1.59
42764,2654.00,13.58,494.00,13.57,815.22,77.41,67.05,73.51,67.66,100.00,1.69
42767,2602.00,13.58,560.00,13.57,815.18,77.54,67.01,73.63,67.55,100.00,1.70
42770,2658.00,13.58,498.00,13.57,815.17,76.33,66.92,73.63,67.66,100.00,1.51
42773,2674.00,13.58,488.00,13.58,815.09,76.88,66.87,73.63,67.66,100.00,1.41
42776,2606.00,13.58,570.00,13.57,815.16,77.78,66.88,73.63,67.55,100.00,1.29
42779,2670.00,13.58,498.00,13.57,815.17,77.38,66.83,73.63,67.55,100.00,1.30
42782,2592.00,13.58,554.00,13.57,815.14,78.26,66.83,73.51,67.55,100.00,1.33
42785,2684.00,13.58,504.00,13.58,815.21,76.92,66.72,73.63,67.66,100.00,1.19
42788,2674.00,13.58,492.00,13.57,815.19,76.40,66.70,73.51,67.66,100.00,1.02
42791,2684.00,13.58,488.00,13.57,815.18,77.10,66.63,73.63,67.66,100.00,1.00
42794,2680.00,13.58,504.00,13.58,815.23,77.12,66.60,73.63,67.66,100.00,1.15
42797,2690.00,13.58,494.00,13.58,815.16,77.50,66.56,73.63,67.66,100.00,1.29
42800,2614.00,13.58,548.00,13.57,815.18,78.51,66.60,73.63,67.55,100.00,1.19
42803,2622.00,13.58,560.00,13.58,815.14,79.90,66.65,73.63,67.66,100.00,1.09
42806,2684.00,13.58,488.00,13.58,815.20,79.79,66.70,73.63,67.66,100.00,1.31
42809,2634.00,13.58,554.00,13.57,815.18,80.63,66.78,73.74,67.66,100.00,1.41
42812,2628.00,13.58,558.00,13.57,815.12,80.25,66.81,73.63,67.66,100.00,1.49
42815,2632.00,13.58,548.00,13.58,815.20,80.32,66.88,73.63,67.66,100.00,1.38
42818,2632.00,13.58,560.00,13.57,815.19,79.66,66.90,73.63,67.66,100.00,1.61
42821,2628.00,13.58,560.00,13.58,815.18,79.30,66.92,73.63,67.66,100.00,1.56
42824,2696.00,13.58,494.00,13.58,815.10,78.16,66.92,73.63,67.66,100.00,1.59
42827,2618.00,13.58,560.00,13.58,815.15,77.37,66.85,73.74,67.66,100.00,1.65
42830,2696.00,13.58,494.00,13.58,815.17,77.48,66.79,73.74,67.66,100.00,1.69
42833,2624.00,13.58,558.00,13.58,815.17,77.29,66.72,73.63,67.55,100.00,1.61
42836,2632.00,13.58,554.00,13.58,815.21,76.81,66.65,73.63,67.66,100.00,1.69
42839,2624.00,13.58,558.00,13.58,815.22,77.37,66.60,73.63,67.66,100.00,1.51
42842,2634.00,13.58,560.00,13.58,815.16,77.53,66.54,73.63,67.66,100.00,1.29
42845,2700.00,13.58,492.00,13.58,815.21,78.76,66.54,73.63,67.66,100.00,1.17
42848,2710.00,13.58,492.00,13.58,815.19,79.36,66.56,73.63,67.66,100.00,1.28
42851,2696.00,13.58,502.00,13.58,815.22,79.16,66.58,73.74,67.66,100.00,1.49
42854,2638.00,13.58,560.00,13.58,815.20,78.35,66.54,73.74,67.66,100.00,1.49
42857,2632.00,13.58,560.00,13.58,815.17,77.72,66.51,73.74,67.66,100.00,1.38
42860,2694.00,13.58,498.00,13.58,815.18,77.70,66.47,73.63,67.66,100.00,1.32
42863,2654.00,13.58,554.00,13.58,815.14,77.68,66.40,73.63,67.66,100.00,1.19
42866,2644.00,13.58,560.00,13.58,815.18,77.61,66.36,73.74,67.66,100.00,1.19
42869,2654.00,13.58,554.00,13.58,815.17,78.22,66.33,73.63,67.66,100.00,1.09
42872,2642.00,13.58,564.00,13.58,815.14,79.56,66.40,73.63,67.77,100.00,1.09
42875,2716.00,13.58,492.00,13.58,815.19,79.17,66.38,73.74,67.66,100.00,1.27
42878,2710.00,13.58,482.00,13.58,815.19,77.98,66.33,73.74,67.66,100.00,1.21
42881,2726.00,13.58,492.00,13.58,815.23,77.39,66.27,73.74,67.77,100.00,1.00
42884,2658.00,13.58,548.00,13.58,815.19,77.46,66.27,73.74,67.66,100.00,0.89
42887,2740.00,13.58,494.00,13.58,815.22,77.83,66.22,73.74,67.66,100.00,1.10
42890,616.00,13.54,550.00,13.54,815.19,78.32,66.24,73.74,67.66,100.00,0.98
42893,2664.00,13.58,554.00,13.58,815.20,79.16,66.24,73.74,67.66,100.00,1.08
42896,2736.00,13.58,498.00,13.58,815.16,79.54,66.27,73.74,67.66,100.00,1.37
42899,2736.00,13.58,488.00,13.58,815.22,79.32,66.25,73.74,67.66,100.00,1.49
42902,2746.00,13.59,494.00,13.58,815.21,80.22,66.31,73.74,67.66,100.00,1.26
42905,2736.00,13.59,498.00,13.58,815.20,80.12,66.34,73.74,67.66,100.00,1.21
42908,2684.00,13.58,554.00,13.58,815.18,79.78,66.36,73.63,67.66,100.00,1.29
42911,2678.00,13.58,570.00,13.58,815.20,79.52,66.36,73.74,67.66,100.00,1.58
42914,2752.00,13.59,492.00,13.58,815.23,78.82,66.34,73.85,67.77,100.00,1.69
42917,2760.00,13.59,502.00,13.58,815.15,79.01,66.33,73.74,67.77,100.00,1.49
42920,2746.00,13.58,494.00,13.58,815.21,79.15,66.33,73.74,67.77,100.00,1.32
42923,2756.00,13.59,492.00,13.58,815.22,80.01,66.38,73.74,67.77,100.00,1.48
42926,2762.00,13.59,502.00,13.58,815.28,79.82,66.36,73.74,67.77,100.00,1.69
42929,2700.00,13.59,554.00,13.58,815.20,79.99,66.40,73.74,67.77,100.00,1.61
42932,2696.00,13.59,564.00,13.58,815.24,80.77,66.47,73.85,67.77,100.00,1.52
42935,2700.00,13.59,558.00,13.58,815.25,80.74,66.51,73.85,67.77,100.00,1.92
42938,2706.00,13.59,558.00,13.58,815.22,79.66,66.47,73.74,67.66,100.00,1.82
42941,2700.00,13.59,560.00,13.58,815.22,78.68,66.40,73.74,67.77,100.00,1.69
42944,2720.00,13.58,558.00,13.58,815.22,77.95,66.33,73.74,67.77,100.00,1.51
42947,2704.00,13.59,566.00,13.58,815.23,78.01,66.24,73.85,67.66,100.00,1.41
42950,2714.00,13.59,558.00,13.59,815.25,78.08,66.18,73.74,67.77,100.00,1.38
42953,2720.00,13.59,560.00,13.58,815.20,78.41,66.13,73.74,67.77,100.00,1.50
42956,2716.00,13.59,492.00,13.58,815.21,78.81,66.07,73.74,67.77,100.00,1.61
42959,2786.00,13.58,492.00,13.58,815.22,79.03,66.09,73.74,67.77,100.00,1.47
42962,2778.00,13.59,488.00,13.59,815.21,78.62,66.02,73.74,67.77,100.00,1.41
42965,2788.00,13.59,498.00,13.58,815.24,78.94,66.00,73.74,67.77,100.00,1.51
42968,2732.00,13.59,564.00,13.58,815.23,78.08,65.91,73.74,67.77,100.00,1.29
42971,2792.00,13.59,488.00,13.58,815.25,78.22,65.88,73.74,67.77,100.00,1.30
42974,2746.00,13.59,564.00,13.59,815.22,78.40,65.84,73.74,67.77,100.00,1.31
42977,2740.00,13.59,550.00,13.59,815.23,79.10,65.80,73.85,67.77,100.00,1.49
42980,2732.00,13.59,564.00,13.58,815.23,79.88,65.84,73.74,67.77,100.00,1.92
42983,2736.00,13.59,554.00,13.59,815.28,79.73,65.82,73.74,67.77,100.00,1.92
42986,2720.00,13.59,566.00,13.58,815.13,79.05,65.80,73.85,67.77,100.00,1.79
42989,2802.00,13.59,492.00,13.59,815.17,79.04,65.79,73.74,67.77,100.00,1.59
42992,2732.00,13.59,564.00,13.59,815.23,80.00,65.79,73.74,67.77,100.00,1.49
42995,2808.00,13.59,504.00,13.59,815.27,79.19,65.77,73.85,67.77,100.00,1.30
42998,2746.00,13.59,564.00,13.59,815.25,78.71,65.73,73.74,67.77,100.00,1.19
