# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], BME280 P(hPa), BME280 RH(%), BME280 Temp(F), DS18 Temp(F)[MCU], DS18 Temp(F)[Batt], Light (%), Wind Speed
900,744.00,12.88,484.00,12.88,814.05,46.96,73.15,74.19,74.41,0.04,1.22
903,740.00,12.88,488.00,12.88,814.08,47.19,73.15,74.30,74.41,0.04,1.20
906,806.00,12.88,548.00,12.87,814.05,46.97,73.18,74.19,74.41,0.04,1.19
909,744.00,12.88,492.00,12.88,814.14,47.13,73.18,74.30,74.41,0.04,1.30
912,738.00,12.88,484.00,12.87,814.12,47.20,73.17,74.19,74.41,0.04,1.50
915,740.00,12.88,492.00,12.88,814.15,47.26,73.18,74.19,74.41,0.04,1.50
918,734.00,12.88,482.00,12.88,814.20,47.18,73.17,74.19,74.41,0.04,1.70
921,740.00,12.88,488.00,12.88,814.20,46.75,73.18,74.19,74.41,0.04,1.55
924,802.00,12.88,544.00,12.87,814.10,46.67,73.18,74.19,74.41,0.04,1.30
927,734.00,12.88,492.00,12.88,814.12,46.82,73.18,74.19,74.41,0.03,1.17
930,812.00,12.88,550.00,12.87,814.19,46.85,73.18,74.30,74.41,0.04,1.39
933,802.00,12.88,558.00,12.87,814.19,46.81,73.18,74.30,74.41,0.03,1.50
936,806.00,12.88,544.00,12.87,814.04,46.27,73.20,74.19,74.41,0.03,2.03
939,748.00,12.88,554.00,12.88,814.13,46.38,73.24,74.19,74.41,0.03,2.03
942,800.00,12.88,544.00,12.87,814.15,46.01,73.27,74.19,74.41,0.03,1.93
945,806.00,12.88,558.00,12.87,814.13,45.83,73.27,74.19,74.41,0.03,2.04
948,738.00,12.88,482.00,12.87,814.10,45.79,73.33,74.19,74.41,0.03,2.00
951,748.00,12.88,484.00,12.88,814.17,45.88,73.38,74.19,74.41,0.03,1.65
954,740.00,12.88,492.00,12.88,814.14,46.06,73.38,74.19,74.41,0.03,1.52
957,740.00,12.88,492.00,12.87,814.16,46.19,73.40,74.30,74.41,0.03,1.52
960,740.00,12.88,488.00,12.87,814.17,45.72,73.42,74.19,74.41,0.03,1.41
963,796.00,12.88,558.00,12.87,814.16,45.77,73.45,74.30,74.41,0.03,1.41
966,800.00,12.87,554.00,12.87,814.11,45.75,73.45,74.19,74.52,0.03,1.30
969,744.00,12.88,494.00,12.87,814.17,45.75,73.49,74.19,74.41,0.03,1.32
972,734.00,12.88,488.00,12.88,814.10,46.22,73.51,74.19,74.41,0.03,1.42
975,802.00,12.88,560.00,12.87,814.17,46.09,73.49,74.30,74.30,0.03,1.41
978,802.00,12.88,544.00,12.87,814.15,46.15,73.51,74.30,74.41,0.03,1.52
981,748.00,12.88,494.00,12.87,814.15,45.88,73.53,74.19,74.41,0.02,1.59
984,806.00,12.88,550.00,12.87,814.19,45.89,73.56,74.19,74.41,0.03,1.72
987,802.00,12.88,558.00,12.87,814.19,45.39,73.56,74.19,74.41,0.02,1.70
990,744.00,12.88,482.00,12.87,814.19,45.06,73.60,74.19,74.41,0.02,1.70
993,734.00,12.88,492.00,12.88,814.09,45.29,73.63,74.19,74.41,0.02,1.40
996,744.00,12.88,478.00,12.88,814.20,45.18,73.67,74.19,74.30,0.02,1.29
999,738.00,12.88,492.00,12.88,814.21,44.98,73.69,74.19,74.41,0.02,1.29
1002,738.00,12.88,482.00,12.87,814.11,45.04,73.72,74.19,74.41,0.02,1.37
1005,806.00,12.88,550.00,12.87,814.19,44.78,73.76,74.30,74.41,0.02,1.20
1008,792.00,12.88,544.00,12.87,814.19,44.83,73.76,74.19,74.41,0.02,1.09
1011,744.00,12.88,484.00,12.88,814.09,44.93,73.80,74.19,74.41,0.02,1.01
1014,806.00,12.88,550.00,12.87,814.18,44.91,73.83,74.19,74.41,0.02,0.79
1017,802.00,12.88,560.00,12.87,814.16,44.56,73.87,74.19,74.41,0.02,0.70
1020,748.00,12.88,484.00,12.87,814.16,44.80,73.89,74.19,74.41,0.02,0.59
1023,744.00,12.88,494.00,12.87,814.19,44.61,73.89,74.19,74.41,0.02,0.52
1026,812.00,12.88,548.00,12.87,814.15,44.75,73.89,74.19,74.41,0.02,0.42
1029,740.00,12.88,488.00,12.88,814.18,44.82,73.90,74.19,74.30,0.02,0.41
1032,734.00,12.88,484.00,12.87,814.18,44.44,73.90,74.19,74.41,0.02,0.42
1035,738.00,12.88,484.00,12.88,814.20,44.50,73.90,74.19,74.41,0.02,0.51
1038,738.00,12.88,482.00,12.88,814.18,44.76,73.92,74.19,74.41,0.02,0.59
1041,812.00,12.88,550.00,12.87,814.24,44.97,73.94,74.19,74.41,0.02,0.70
1044,734.00,12.88,484.00,12.87,814.17,45.03,73.92,74.19,74.41,0.02,0.99
1047,810.00,12.88,550.00,12.87,814.20,45.17,73.92,74.19,74.41,0.02,0.79
1050,756.00,12.87,482.00,12.88,814.22,45.17,73.94,74.19,74.41,0.02,0.79
1053,806.00,12.88,550.00,12.88,814.20,45.53,73.92,74.19,74.41,0.02,0.69
1056,806.00,12.88,548.00,12.87,814.27,45.56,73.94,74.19,74.30,0.02,0.69
1059,796.00,12.88,554.00,12.87,814.21,45.41,73.94,74.19,74.30,0.02,0.90
1062,810.00,12.88,550.00,12.87,814.27,44.89,73.94,74.19,74.30,0.02,0.79
1065,806.00,12.88,550.00,12.87,814.26,44.65,73.94,74.30,74.41,0.02,0.69
1068,730.00,12.87,484.00,12.88,814.26,45.02,73.94,74.19,74.30,0.02,0.59
1071,748.00,12.88,484.00,12.87,814.27,44.94,73.96,74.19,74.41,0.02,0.50
1074,738.00,12.88,484.00,12.88,814.22,45.07,73.92,74.19,74.30,0.01,0.39
1077,748.00,12.88,484.00,12.87,814.23,44.88,73.94,74.19,74.30,0.02,0.39
1080,802.00,12.88,548.00,12.87,814.32,45.06,73.94,74.19,74.30,0.01,0.31
1083,734.00,12.88,484.00,12.87,814.23,45.12,73.92,74.19,74.30,0.01,0.29
1086,744.00,12.88,484.00,12.88,814.22,45.06,73.92,74.19,74.30,0.01,0.09
1089,796.00,12.88,554.00,12.87,814.26,45.26,73.92,74.19,74.30,0.01,0.11
1092,750.00,12.88,484.00,12.88,814.25,45.07,73.92,74.30,74.30,0.01,0.09
1095,796.00,12.88,550.00,12.87,814.30,45.06,73.90,74.19,74.30,0.01,0.09
1098,744.00,12.88,482.00,12.88,814.18,45.25,73.90,74.19,74.30,0.01,0.39
1101,802.00,12.88,554.00,12.87,814.29,45.16,73.90,74.19,74.30,0.01,0.61
1104,734.00,12.88,484.00,12.87,814.23,45.28,73.89,74.19,74.30,0.01,0.69
1107,744.00,12.88,482.00,12.87,814.26,45.06,73.89,74.19,74.30,0.01,0.81
1110,792.00,12.88,558.00,12.87,814.29,45.93,73.89,74.19,74.30,0.01,0.99
1113,738.00,12.88,482.00,12.87,814.34,46.26,73.85,74.19,74.30,0.01,1.20
1116,734.00,12.88,492.00,12.87,814.22,46.42,73.81,74.19,74.30,0.01,1.11
1119,734.00,12.88,484.00,12.87,814.26,46.19,73.78,74.19,74.41,0.01,1.12
1122,810.00,12.88,564.00,12.87,814.32,46.46,73.76,74.19,74.30,0.01,0.99
1125,810.00,12.88,554.00,12.87,814.28,46.78,73.74,74.19,74.30,0.01,0.99
1128,748.00,12.88,488.00,12.88,814.27,47.13,73.67,74.19,74.30,0.01,1.34
1131,796.00,12.88,548.00,12.87,814.24,47.57,73.63,74.19,74.30,0.01,1.19
1134,800.00,12.88,554.00,12.87,814.23,47.42,73.58,74.19,74.30,0.01,1.09
1137,810.00,12.88,540.00,12.87,814.28,47.69,73.54,74.19,74.30,0.01,1.09
1140,800.00,12.88,558.00,12.87,814.30,47.80,73.51,74.19,74.30,0.01,1.09
1143,744.00,12.88,482.00,12.88,814.29,48.29,73.45,74.19,74.30,0.00,1.01
1146,740.00,12.88,492.00,12.88,814.27,48.62,73.40,74.19,74.30,0.00,1.11
1149,748.00,12.88,476.00,12.88,814.36,48.78,73.36,74.19,74.30,0.00,0.99
1152,806.00,12.88,558.00,12.87,814.24,48.73,73.31,74.19,74.30,0.00,0.90
1155,740.00,12.88,484.00,12.87,814.35,48.67,73.27,74.19,74.41,0.00,0.97
1158,806.00,12.88,548.00,12.87,814.34,49.24,73.20,74.19,74.30,0.00,0.99
1161,734.00,12.88,488.00,12.87,814.35,49.11,73.17,74.19,74.30,0.00,0.89
1164,820.00,12.88,550.00,12.87,814.33,49.15,73.11,74.19,74.30,0.00,0.69
1167,738.00,12.88,492.00,12.87,814.33,49.29,73.04,74.19,74.30,0.00,1.00
1170,802.00,12.88,558.00,12.87,814.31,49.30,73.00,74.19,74.41,0.00,1.92
1173,806.00,12.88,554.00,12.87,814.37,49.49,72.93,74.30,74.41,0.00,2.81
1176,810.00,12.88,550.00,12.87,814.30,49.96,72.88,74.07,74.41,0.00,3.02
1179,816.00,12.88,550.00,12.87,814.29,50.04,72.82,74.19,74.30,0.00,2.46
1182,738.00,12.88,482.00,12.87,814.33,50.28,72.75,74.07,74.30,0.00,3.04
1185,740.00,12.88,492.00,12.88,814.43,50.47,72.72,74.19,74.30,0.00,3.16
1188,800.00,12.88,550.00,12.87,814.28,50.83,72.63,74.19,74.30,0.00,4.02
1191,802.00,12.88,554.00,12.87,814.39,51.08,72.59,74.19,74.30,0.00,3.84
1194,802.00,12.88,550.00,12.87,814.29,51.11,72.50,74.19,74.30,0.00,4.34
1197,802.00,12.88,564.00,12.87,814.38,51.46,72.45,74.19,74.30,0.00,3.53
1200,810.00,12.88,548.00,12.87,814.31,51.56,72.39,74.19,74.30,0.00,3.25
1203,802.00,12.88,558.00,12.87,814.33,51.70,72.34,74.19,74.30,0.00,3.33
1206,750.00,12.87,478.00,12.87,814.39,51.71,72.28,74.19,74.30,0.00,3.53
1209,750.00,12.88,494.00,12.87,814.35,52.02,72.25,74.19,74.30,0.00,3.71
1212,740.00,12.88,484.00,12.88,814.33,51.96,72.18,74.19,74.30,0.00,3.67
1215,740.00,12.88,488.00,12.87,814.43,52.05,72.14,74.19,74.30,0.00,4.17
1218,738.00,12.88,488.00,12.87,814.39,52.21,72.12,74.07,74.30,0.00,3.85
1221,740.00,12.88,484.00,12.88,814.43,52.30,72.07,74.19,74.30,0.00,3.23
1224,790.00,12.88,550.00,12.87,814.37,52.52,72.05,74.19,74.30,0.00,3.00
1227,740.00,12.88,484.00,12.87,814.34,52.69,72.00,74.19,74.30,0.00,2.94
1230,738.00,12.88,482.00,12.87,814.43,52.81,71.98,74.19,74.41,0.00,2.93
1233,750.00,12.88,484.00,12.88,814.38,52.48,71.94,74.07,74.30,0.00,3.19
1236,744.00,12.88,488.00,12.87,814.42,52.65,71.91,74.19,74.30,0.00,2.83
1239,740.00,12.88,484.00,12.88,814.45,52.71,71.89,74.19,74.30,0.00,2.73
1242,738.00,12.88,498.00,12.87,814.43,52.72,71.87,74.19,74.30,0.00,2.51
1245,738.00,12.87,478.00,12.87,814.42,53.10,71.85,74.19,74.30,0.00,2.67
1248,810.00,12.88,564.00,12.87,814.49,52.89,71.83,74.19,74.41,0.00,2.60
1251,800.00,12.88,550.00,12.87,814.44,52.93,71.80,74.07,74.30,0.00,2.78
1254,740.00,12.88,492.00,12.88,814.52,52.88,71.80,74.19,74.30,0.00,2.87
1257,810.00,12.88,540.00,12.87,814.47,52.95,71.76,74.07,74.41,0.00,2.77
1260,734.00,12.88,488.00,12.87,814.40,53.15,71.74,74.07,74.30,0.00,2.64
1263,810.00,12.87,544.00,12.87,814.46,52.99,71.71,74.19,74.30,0.00,3.09
1266,810.00,12.88,554.00,12.87,814.41,53.26,71.71,74.07,74.30,0.00,2.53
1269,750.00,12.88,484.00,12.87,814.40,53.15,71.67,74.19,74.30,0.00,2.44
1272,740.00,12.88,492.00,12.87,814.49,53.16,71.69,74.07,74.30,0.00,2.60
1275,806.00,12.88,550.00,12.87,814.50,53.16,71.67,74.19,74.30,0.00,2.81
1278,738.00,12.88,488.00,12.87,814.46,53.51,71.64,74.07,74.30,0.00,2.62
1281,806.00,12.88,554.00,12.87,814.43,53.19,71.64,74.07,74.30,0.00,2.67
1284,740.00,12.88,492.00,12.87,814.46,53.32,71.60,74.07,74.41,0.00,2.81
1287,802.00,12.88,558.00,12.87,814.50,53.65,71.60,74.07,74.30,0.00,2.58
1290,816.00,12.88,540.00,12.87,814.45,53.40,71.58,74.07,74.30,0.00,2.33
1293,800.00,12.87,560.00,12.87,814.45,53.71,71.58,74.07,74.30,0.00,2.28
1296,812.00,12.88,550.00,12.87,814.46,53.66,71.56,74.07,74.30,0.00,2.79
1299,740.00,12.88,488.00,12.87,814.51,53.53,71.55,74.07,74.30,0.00,2.67
1302,738.00,12.88,484.00,12.87,814.44,53.70,71.56,74.07,74.30,0.00,2.67
1305,740.00,12.88,492.00,12.87,814.44,53.74,71.55,74.07,74.30,0.00,2.98
1308,740.00,12.88,494.00,12.87,814.52,53.80,71.53,74.07,74.30,0.00,2.80
1311,748.00,12.87,492.00,12.88,814.50,54.14,71.53,74.07,74.30,0.00,2.49
1314,740.00,12.88,488.00,12.88,814.43,54.19,71.49,74.07,74.30,0.00,2.62
1317,806.00,12.88,558.00,12.87,814.53,54.14,71.49,74.07,74.30,0.00,2.85
1320,740.00,12.88,494.00,12.87,814.50,54.29,71.46,74.07,74.30,0.00,2.71
1323,806.00,12.88,548.00,12.88,814.44,54.07,71.46,74.07,74.30,0.00,2.18
1327,802.00,12.88,554.00,12.87,814.48,54.50,71.46,74.07,74.30,0.00,2.13
1330,740.00,12.88,484.00,12.87,814.59,54.24,71.44,74.07,74.19,0.00,2.09
1333,744.00,12.88,494.00,12.88,814.52,54.35,71.42,74.07,74.19,0.00,3.27
1336,738.00,12.88,484.00,12.87,814.45,54.47,71.42,74.07,74.19,0.00,3.44
1339,748.00,12.88,498.00,12.87,814.55,54.64,71.38,74.07,74.30,0.00,2.91
1342,800.00,12.88,550.00,12.87,814.50,54.60,71.38,74.07,74.30,0.00,3.18
1345,748.00,12.88,498.00,12.87,814.54,54.96,71.37,74.07,74.30,0.00,3.18
1348,738.00,12.88,484.00,12.87,814.49,54.75,71.35,73.96,74.30,0.00,3.20
1351,748.00,12.88,484.00,12.87,814.54,54.80,71.33,74.07,74.19,0.00,3.17
1354,810.00,12.88,488.00,12.87,814.50,54.66,71.33,74.07,74.30,0.00,3.03
1357,810.00,12.88,548.00,12.87,814.48,54.90,71.29,74.07,74.30,0.00,2.98
1360,740.00,12.88,492.00,12.87,814.53,55.01,71.29,73.96,74.19,0.00,3.66
1363,802.00,12.88,544.00,12.87,814.51,54.79,71.26,74.07,74.30,0.00,4.12
1366,754.00,12.88,502.00,12.87,814.51,54.83,71.28,73.96,74.19,0.00,3.38
1369,738.00,12.88,482.00,12.87,814.55,54.82,71.24,73.96,74.30,0.00,4.03
1372,750.00,12.88,492.00,12.87,814.54,55.39,71.24,74.07,74.30,0.00,3.74
1375,738.00,12.87,492.00,12.88,814.54,55.48,71.20,74.07,74.19,0.00,4.21
1378,740.00,12.88,492.00,12.87,814.51,55.28,71.20,74.07,74.30,0.00,3.81
1381,806.00,12.88,550.00,12.87,814.54,55.38,71.19,73.96,74.30,0.00,3.84
1384,734.00,12.88,492.00,12.87,814.56,55.22,71.19,73.96,74.30,0.00,3.31
1387,740.00,12.87,498.00,12.87,814.60,55.47,71.17,74.07,74.19,0.00,3.81
1390,748.00,12.88,482.00,12.87,814.54,55.56,71.15,74.07,74.19,0.00,4.43
1393,756.00,12.88,492.00,12.87,814.52,55.64,71.13,73.96,74.30,0.00,4.80
1396,738.00,12.88,478.00,12.87,814.53,56.00,71.10,74.07,74.19,0.00,4.16
1399,748.00,12.88,492.00,12.87,814.57,55.82,71.08,73.96,74.19,0.00,3.60
1402,748.00,12.88,554.00,12.87,814.56,55.68,71.08,73.96,74.19,0.00,3.21
1405,740.00,12.88,498.00,12.87,814.53,55.89,71.06,73.96,74.19,0.00,3.57
1408,800.00,12.88,554.00,12.87,814.57,56.07,71.04,73.96,74.19,0.00,3.94
1411,806.00,12.88,554.00,12.87,814.55,55.93,71.04,73.96,74.19,0.00,3.82
1414,806.00,12.88,560.00,12.87,814.59,56.09,71.02,73.96,74.19,0.00,3.84
1417,800.00,12.88,550.00,12.87,814.68,55.87,71.01,73.96,74.19,0.00,4.10
1420,738.00,12.88,492.00,12.87,814.58,55.94,70.99,73.96,74.19,0.00,2.94
1423,730.00,12.87,482.00,12.87,814.55,56.00,70.97,73.96,74.19,0.00,2.64
1426,812.00,12.87,554.00,12.87,814.58,56.00,70.95,73.96,74.19,0.00,2.48
1429,740.00,12.88,482.00,12.87,814.53,56.23,70.95,73.85,74.19,0.00,2.42
1432,754.00,12.87,492.00,12.87,814.63,56.33,70.92,73.96,74.19,0.00,2.32
1435,748.00,12.88,482.00,12.87,814.62,56.31,70.92,73.96,74.19,0.00,2.01
1438,740.00,12.88,494.00,12.87,814.58,56.38,70.90,73.85,74.19,0.00,2.23
1441,802.00,12.88,558.00,12.87,814.55,56.28,70.90,73.96,74.19,0.00,2.49
1444,802.00,12.88,548.00,12.87,814.63,56.43,70.90,73.96,74.19,0.00,3.14
1447,810.00,12.88,558.00,12.87,814.59,56.54,70.90,73.85,74.19,0.00,3.89
1450,740.00,12.88,482.00,12.88,814.67,56.24,70.86,73.96,74.19,0.00,3.39
1453,816.00,12.87,558.00,12.87,814.66,56.80,70.84,73.96,74.19,0.00,3.79
1456,738.00,12.88,482.00,12.87,814.64,56.76,70.83,73.96,74.07,0.00,3.50
1459,748.00,12.88,492.00,12.87,814.66,56.57,70.81,73.96,74.07,0.00,3.59
1462,734.00,12.88,488.00,12.87,814.61,56.53,70.79,73.96,74.19,0.00,3.78
1465,750.00,12.88,482.00,12.87,814.58,56.83,70.77,73.85,74.19,0.00,3.65
1468,738.00,12.88,492.00,12.87,814.72,56.67,70.77,73.85,74.07,0.00,2.89
1471,748.00,12.88,488.00,12.87,814.62,56.95,70.79,73.85,74.19,0.00,2.65
1474,738.00,12.87,498.00,12.87,814.62,56.95,70.77,73.85,74.19,0.00,2.63
1477,806.00,12.87,544.00,12.87,814.66,56.66,70.75,73.85,74.19,0.00,2.81
1480,810.00,12.88,550.00,12.87,814.65,56.89,70.75,73.85,74.07,0.00,2.88
1483,740.00,12.88,492.00,12.87,814.68,56.80,70.75,73.85,74.07,0.00,3.22
1486,740.00,12.88,488.00,12.87,814.62,56.88,70.75,73.85,74.19,0.00,3.61
1489,802.00,12.88,554.00,12.87,814.64,56.84,70.75,73.85,74.07,0.00,3.42
1492,806.00,12.88,544.00,12.87,814.60,56.89,70.70,73.85,74.07,0.00,3.65
1495,812.00,12.88,564.00,12.87,814.65,56.73,70.72,73.85,74.19,0.00,3.96
1498,812.00,12.87,550.00,12.87,814.57,56.96,70.70,73.85,74.07,0.00,4.51
1501,796.00,12.88,554.00,12.87,814.61,56.34,70.68,73.85,74.07,0.00,5.10
1504,748.00,12.88,494.00,12.88,814.63,56.36,70.65,73.74,74.07,0.00,4.07
1507,738.00,12.88,488.00,12.87,814.69,56.78,70.63,73.85,74.19,0.00,4.03
1510,812.00,12.88,558.00,12.87,814.62,56.80,70.63,73.85,74.07,0.00,5.53
1513,738.00,12.88,478.00,12.87,814.61,56.89,70.61,73.85,74.19,0.00,5.07
1516,812.00,12.88,492.00,12.87,814.60,56.75,70.57,73.85,74.07,0.00,3.97
1519,802.00,12.88,550.00,12.87,814.56,57.11,70.56,73.74,74.07,0.00,4.32
1522,740.00,12.88,488.00,12.87,814.64,57.15,70.54,73.85,74.07,0.00,3.81
1525,802.00,12.88,550.00,12.87,814.66,56.66,70.52,73.85,74.07,0.00,3.31
1528,812.00,12.88,550.00,12.87,814.70,56.93,70.54,73.74,74.07,0.00,4.02
1531,806.00,12.88,564.00,12.87,814.66,57.07,70.52,73.74,74.19,0.00,4.47
1534,812.00,12.88,554.00,12.88,814.64,56.83,70.50,73.85,74.07,0.00,3.99
1537,806.00,12.87,558.00,12.87,814.79,56.88,70.48,73.85,74.07,0.00,5.11
1540,748.00,12.88,492.00,12.87,814.68,57.05,70.47,73.74,74.07,0.00,4.36
1543,802.00,12.88,558.00,12.87,814.67,57.01,70.47,73.74,74.07,0.00,3.52
1546,806.00,12.88,564.00,12.87,814.71,57.06,70.45,73.74,74.07,0.00,3.74
1549,802.00,12.88,548.00,12.87,814.64,56.92,70.43,73.74,74.07,0.00,3.84
1552,734.00,12.88,488.00,12.88,814.69,57.33,70.43,73.74,74.07,0.00,2.64
1555,748.00,12.88,478.00,12.87,814.68,57.30,70.45,73.74,74.07,0.00,2.93
1558,740.00,12.88,494.00,12.87,814.70,56.98,70.45,73.74,74.07,0.00,3.91
1561,802.00,12.88,550.00,12.87,814.80,57.09,70.43,73.74,74.07,0.00,3.14
1564,734.00,12.87,484.00,12.87,814.73,57.50,70.45,73.74,74.07,0.00,2.84
1567,810.00,12.87,560.00,12.87,814.71,57.10,70.43,73.74,74.07,0.00,3.14
1570,806.00,12.87,550.00,12.87,814.75,57.35,70.47,73.74,74.07,0.00,3.21
1573,740.00,12.88,494.00,12.87,814.74,57.01,70.47,73.74,74.07,0.00,2.83
1576,730.00,12.88,488.00,12.87,814.72,57.35,70.45,73.74,74.07,0.00,2.98
1579,744.00,12.87,478.00,12.87,814.76,57.14,70.45,73.74,74.07,0.00,3.52
1582,740.00,12.88,492.00,12.87,814.73,57.35,70.45,73.63,74.07,0.00,3.40
1585,816.00,12.87,478.00,12.87,814.75,57.15,70.43,73.74,74.07,0.00,3.14
1588,748.00,12.88,488.00,12.87,814.71,57.60,70.43,73.74,74.07,0.00,3.92
1591,810.00,12.88,550.00,12.87,814.82,57.15,70.43,73.63,74.07,0.00,2.93
1594,806.00,12.87,550.00,12.87,814.78,57.43,70.45,73.74,74.07,0.00,3.54
1597,744.00,12.88,492.00,12.87,814.74,57.50,70.45,73.74,74.07,0.00,3.14
1600,806.00,12.87,550.00,12.87,814.72,57.19,70.41,73.74,73.96,0.00,3.33
1603,816.00,12.88,550.00,12.87,814.78,57.56,70.45,73.63,73.96,0.00,3.01
1606,748.00,12.88,488.00,12.87,814.77,57.35,70.45,73.63,73.96,0.00,2.63
1609,750.00,12.88,484.00,12.87,814.78,57.19,70.43,73.63,74.07,0.00,3.39
1612,740.00,12.88,498.00,12.87,814.82,57.64,70.41,73.63,73.96,0.00,4.02
1615,750.00,12.88,484.00,12.87,814.78,57.61,70.38,73.63,74.07,0.00,4.15
1618,796.00,12.88,564.00,12.87,814.79,57.34,70.38,73.63,73.96,0.00,4.31
1621,802.00,12.87,550.00,12.88,814.78,57.30,70.36,73.63,74.07,0.00,4.12
1624,800.00,12.88,548.00,12.87,814.75,57.36,70.32,73.63,74.07,0.00,4.42
1627,802.00,12.88,554.00,12.87,814.77,57.62,70.30,73.63,73.96,0.00,4.32
1630,730.00,12.88,484.00,12.87,814.79,57.46,70.29,73.63,73.96,0.00,3.66
1633,810.00,12.88,554.00,12.87,814.79,57.50,70.25,73.63,73.96,0.00,2.78
1636,738.00,12.88,484.00,12.87,814.81,57.84,70.25,73.63,74.07,0.00,3.81
1639,810.00,12.87,550.00,12.87,814.81,57.69,70.23,73.63,74.07,0.00,3.55
1642,738.00,12.87,488.00,12.87,814.84,57.86,70.21,73.63,73.96,0.00,3.07
1645,748.00,12.88,478.00,12.87,814.84,57.72,70.20,73.63,73.96,0.00,3.87
1648,806.00,12.88,554.00,12.87,814.79,58.02,70.21,73.51,73.96,0.00,3.25
1651,744.00,12.88,488.00,12.87,814.80,57.83,70.20,73.63,73.96,0.00,3.86
1654,738.00,12.87,482.00,12.87,814.82,57.55,70.21,73.63,74.07,0.00,3.63
1657,810.00,12.87,550.00,12.87,814.77,57.57,70.20,73.51,73.96,0.00,3.33
1660,738.00,12.88,550.00,12.87,814.83,57.81,70.20,73.51,73.96,0.00,3.90
1663,744.00,12.88,484.00,12.87,814.75,57.64,70.20,73.51,73.96,0.00,3.57
1666,740.00,12.88,492.00,12.87,814.79,57.75,70.16,73.51,73.96,0.00,3.53
1669,800.00,12.88,484.00,12.87,814.85,57.66,70.16,73.51,73.96,0.00,3.83
1672,748.00,12.88,492.00,12.87,814.89,57.62,70.14,73.51,73.96,0.00,3.78
1675,802.00,12.88,560.00,12.87,814.84,57.87,70.14,73.51,73.96,0.00,3.51
1678,748.00,12.87,544.00,12.87,814.81,57.75,70.16,73.63,73.96,0.00,3.79
1681,738.00,12.87,494.00,12.87,814.80,57.89,70.12,73.51,73.96,0.00,3.72
1684,756.00,12.88,482.00,12.87,814.80,58.02,70.12,73.51,73.96,0.00,3.92
1687,796.00,12.87,558.00,12.87,814.83,58.00,70.09,73.51,73.96,0.00,3.62
1690,806.00,12.87,558.00,12.87,814.85,58.23,70.07,73.51,73.96,0.00,3.49
1693,734.00,12.88,484.00,12.87,814.83,58.14,70.05,73.51,73.96,0.00,3.71
1696,748.00,12.88,484.00,12.87,814.79,58.38,70.05,73.51,73.96,0.00,3.24
1699,738.00,12.88,484.00,12.87,814.86,58.06,70.05,73.40,73.96,0.00,3.19
1702,806.00,12.88,548.00,12.87,814.83,58.43,70.03,73.51,73.85,0.00,3.09
1705,796.00,12.88,550.00,12.87,814.82,58.31,70.03,73.51,73.96,0.00,3.01
1708,748.00,12.88,484.00,12.87,814.74,58.16,70.03,73.51,73.85,0.00,2.51
1711,796.00,12.87,550.00,12.87,814.85,58.08,70.03,73.51,73.85,0.00,2.33
1714,806.00,12.87,564.00,12.87,814.81,58.46,70.00,73.40,73.85,0.00,2.60
1717,740.00,12.88,488.00,12.87,814.83,58.12,70.02,73.51,73.96,0.00,2.84
1720,800.00,12.88,550.00,12.87,814.86,58.19,70.02,73.51,73.85,0.00,2.41
1723,738.00,12.88,488.00,12.87,814.80,58.44,69.98,73.40,73.85,0.00,2.44
1726,738.00,12.87,478.00,12.87,814.89,58.40,70.00,73.40,73.96,0.00,2.33
1729,748.00,12.88,488.00,12.87,814.83,58.25,70.00,73.51,73.85,0.00,2.12
1732,792.00,12.87,560.00,12.87,814.88,58.57,70.00,73.40,73.85,0.00,2.03
1735,740.00,12.87,482.00,12.87,814.88,58.30,70.00,73.40,73.85,0.00,2.29
1738,738.00,12.88,488.00,12.87,814.84,58.50,70.00,73.40,73.85,0.00,2.33
1741,750.00,12.88,488.00,12.87,814.88,58.56,70.02,73.40,73.85,0.00,2.12
1744,796.00,12.87,540.00,12.87,814.88,58.47,70.00,73.40,73.85,0.00,2.03
1747,740.00,12.87,488.00,12.87,814.91,58.35,70.02,73.40,73.85,0.00,1.80
1750,802.00,12.87,484.00,12.87,814.82,58.66,69.98,73.51,73.85,0.00,2.31
1753,796.00,12.87,544.00,12.87,814.88,58.45,69.98,73.40,73.85,0.00,2.03
1756,744.00,12.88,494.00,12.87,814.87,58.39,69.98,73.40,73.85,0.00,2.53
1759,738.00,12.88,492.00,12.87,814.86,58.61,69.96,73.40,73.85,0.00,2.31
1762,738.00,12.88,482.00,12.87,814.88,58.37,69.96,73.40,73.74,0.00,2.81
1765,802.00,12.88,554.00,12.87,814.88,58.29,69.96,73.40,73.85,0.00,2.99
1768,740.00,12.87,484.00,12.87,814.82,58.60,69.94,73.40,73.74,0.00,3.57
1771,750.00,12.87,548.00,12.87,814.81,58.44,69.94,73.40,73.85,0.00,2.92
1774,748.00,12.88,498.00,12.87,814.84,58.56,69.93,73.40,73.85,0.00,3.31
1777,802.00,12.88,548.00,12.87,814.86,58.56,69.93,73.40,73.85,0.00,2.81
1780,738.00,12.88,492.00,12.87,814.89,58.33,69.93,73.40,73.74,0.00,2.51
1783,738.00,12.88,492.00,12.88,814.88,58.84,69.94,73.40,73.85,0.00,2.52
1786,744.00,12.88,482.00,12.87,814.84,58.52,69.96,73.40,73.74,0.00,2.50
