# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
1216,740.00,12.93,488.00,12.92,66.65,66.88,4.92,3.60
1219,730.00,12.93,484.00,12.92,66.65,66.88,4.89,2.84
1222,728.00,12.93,492.00,12.92,66.65,66.88,4.86,3.61
1225,734.00,12.93,488.00,12.92,66.65,66.76,4.83,6.00
1228,800.00,12.93,558.00,12.92,66.65,66.76,4.81,5.61
1231,738.00,12.93,494.00,12.92,66.65,66.76,4.78,4.78
1234,740.00,12.93,488.00,12.92,66.65,66.88,4.75,4.55
1237,810.00,12.93,554.00,12.92,66.65,66.88,4.71,5.57
1240,802.00,12.93,558.00,12.92,66.65,66.88,4.69,4.99
1243,738.00,12.93,488.00,12.92,66.76,66.88,4.66,4.35
1246,800.00,12.93,554.00,12.92,66.76,66.88,4.63,4.29
1249,738.00,12.93,494.00,12.92,66.65,66.88,4.60,2.93
1252,802.00,12.93,548.00,12.92,66.76,66.88,4.57,3.11
1255,744.00,12.93,482.00,12.92,66.76,66.76,4.55,4.22
1258,738.00,12.93,484.00,12.92,66.65,66.88,4.52,4.19
1261,754.00,12.93,482.00,12.92,66.65,66.88,4.49,5.86
1264,738.00,12.93,544.00,12.92,66.65,66.88,4.46,4.20
1267,730.00,12.93,482.00,12.92,66.65,66.88,4.43,4.17
1270,740.00,12.93,476.00,12.92,66.76,66.88,4.41,3.06
1273,738.00,12.93,482.00,12.92,66.65,66.76,4.38,2.70
1276,810.00,12.93,550.00,12.92,66.76,66.76,4.35,2.59
1279,806.00,12.93,544.00,12.92,66.65,66.76,4.32,3.02
1282,802.00,12.93,544.00,12.92,66.65,66.88,4.30,2.20
1285,800.00,12.93,538.00,12.92,66.54,66.88,4.27,2.41
1288,740.00,12.93,492.00,12.92,66.54,66.88,4.24,7.14
1291,734.00,12.93,484.00,12.92,66.54,66.88,4.21,5.92
1294,738.00,12.93,478.00,12.92,66.65,66.88,4.19,5.48
1297,738.00,12.93,478.00,12.92,66.65,66.88,4.17,4.96
1300,806.00,12.93,550.00,12.92,66.76,66.76,4.14,3.87
1303,744.00,12.93,482.00,12.92,66.76,66.88,4.11,2.97
1306,810.00,12.93,544.00,12.92,66.76,66.76,4.09,2.50
1309,800.00,12.93,554.00,12.92,66.76,66.88,4.07,2.04
1312,738.00,12.93,476.00,12.92,66.65,66.76,4.03,2.21
1315,730.00,12.93,484.00,12.92,66.65,66.88,4.01,2.12
1318,730.00,12.93,478.00,12.92,66.76,66.76,3.99,2.22
1321,806.00,12.93,544.00,12.92,66.76,66.88,3.96,3.33
1324,810.00,12.93,544.00,12.92,66.65,66.76,3.94,5.67
1327,810.00,12.93,540.00,12.92,66.65,66.88,3.91,5.42
1330,754.00,12.93,476.00,12.92,66.65,66.76,3.89,5.06
1333,748.00,12.93,482.00,12.92,66.54,66.76,3.86,3.47
1336,800.00,12.93,544.00,12.92,66.65,66.88,3.84,3.32
1339,802.00,12.93,544.00,12.92,66.65,66.76,3.81,3.41
1342,734.00,12.93,476.00,12.92,66.65,66.76,3.78,4.56
1345,738.00,12.93,482.00,12.92,66.65,66.76,3.76,3.90
1348,744.00,12.93,482.00,12.92,66.76,66.76,3.74,4.00
1351,810.00,12.93,544.00,12.92,66.65,66.76,3.72,3.24
1354,744.00,12.93,482.00,12.92,66.54,66.88,3.69,4.92
1357,744.00,12.93,476.00,12.92,66.65,66.76,3.67,4.27
1360,744.00,12.93,478.00,12.92,66.65,66.88,3.64,3.72
1363,750.00,12.93,488.00,12.92,66.54,66.88,3.62,4.06
1366,806.00,12.93,548.00,12.92,66.54,66.76,3.59,4.25
1369,816.00,12.93,548.00,12.92,66.54,66.76,3.58,5.09
1372,800.00,12.93,544.00,12.92,66.54,66.76,3.54,3.72
1375,744.00,12.93,484.00,12.92,66.54,66.76,3.53,3.41
1378,806.00,12.93,544.00,12.92,66.65,66.76,3.50,2.61
1381,802.00,12.93,540.00,12.92,66.54,66.76,3.48,2.02
1384,802.00,12.93,544.00,12.92,66.54,66.76,3.46,1.73
1387,738.00,12.93,484.00,12.92,66.54,66.76,3.43,1.54
1390,806.00,12.93,540.00,12.92,66.54,66.76,3.41,1.84
1393,730.00,12.93,478.00,12.92,66.43,66.88,3.39,1.41
1396,738.00,12.93,482.00,12.92,66.54,66.76,3.37,2.01
1399,750.00,12.93,488.00,12.92,66.43,66.76,3.34,1.63
1402,802.00,12.93,548.00,12.92,66.43,66.76,3.32,2.69
1405,812.00,12.93,540.00,12.92,66.43,66.76,3.29,2.63
1408,744.00,12.93,476.00,12.92,66.43,66.76,3.28,2.13
1411,744.00,12.93,482.00,12.92,66.31,66.76,3.26,1.93
1414,802.00,12.93,540.00,12.92,66.31,66.76,3.23,1.94
1417,800.00,12.93,540.00,12.92,66.31,66.76,3.21,1.89
1420,800.00,12.93,538.00,12.92,66.31,66.76,3.19,1.77
1423,796.00,12.93,540.00,12.92,66.31,66.76,3.16,1.84
1426,738.00,12.93,478.00,12.92,66.31,66.76,3.15,1.46
1429,800.00,12.93,550.00,12.92,66.31,66.76,3.12,1.43
1432,750.00,12.93,476.00,12.92,66.20,66.76,3.10,1.63
1435,802.00,12.93,544.00,12.92,66.20,66.76,3.08,2.13
1438,750.00,12.93,484.00,12.92,66.31,66.76,3.06,2.61
1441,806.00,12.93,544.00,12.92,66.31,66.76,3.04,2.13
1444,744.00,12.93,484.00,12.92,66.20,66.76,3.02,1.46
1447,734.00,12.93,484.00,12.92,66.20,66.76,3.00,1.06
1450,738.00,12.93,482.00,12.92,66.20,66.76,2.98,1.47
1453,734.00,12.93,484.00,12.92,66.20,66.76,2.96,2.13
1456,740.00,12.93,476.00,12.92,66.20,66.76,2.94,1.81
1459,738.00,12.93,478.00,12.92,66.20,66.76,2.91,2.91
1462,748.00,12.93,478.00,12.92,66.20,66.76,2.90,3.15
1465,744.00,12.93,488.00,12.92,66.31,66.76,2.87,3.88
1468,744.00,12.93,484.00,12.92,66.20,66.76,2.85,4.45
1471,744.00,12.93,478.00,12.92,66.31,66.76,2.83,4.11
1474,806.00,12.93,550.00,12.92,66.31,66.76,2.81,3.62
1477,744.00,12.93,488.00,12.92,66.31,66.76,2.79,3.14
1480,800.00,12.93,554.00,12.92,66.20,66.76,2.77,2.98
1483,730.00,12.93,488.00,12.92,66.31,66.76,2.75,3.02
1486,796.00,12.93,550.00,12.92,66.31,66.76,2.73,3.35
1489,810.00,12.93,558.00,12.92,66.31,66.76,2.71,3.28
1492,802.00,12.93,558.00,12.92,66.20,66.76,2.70,3.60
1495,750.00,12.93,488.00,12.92,66.31,66.76,2.67,3.14
1498,738.00,12.93,488.00,12.92,66.31,66.65,2.66,3.24
1501,748.00,12.93,494.00,12.92,66.31,66.65,2.64,3.16
1504,810.00,12.93,550.00,12.92,66.20,66.65,2.62,2.82
1507,812.00,12.93,554.00,12.92,66.20,66.76,2.60,2.34
1510,738.00,12.93,484.00,12.92,66.20,66.65,2.58,2.09
1513,802.00,12.93,550.00,12.92,66.20,66.76,2.56,2.39
1516,800.00,12.92,554.00,12.92,66.20,66.65,2.54,2.64
1519,802.00,12.93,540.00,12.92,66.20,66.76,2.52,2.39
1522,800.00,12.93,544.00,12.92,66.20,66.65,2.51,2.85
1525,796.00,12.92,550.00,12.92,66.20,66.76,2.49,2.51
1528,744.00,12.93,478.00,12.92,66.09,66.76,2.47,2.22
1531,802.00,12.93,548.00,12.92,66.09,66.76,2.45,2.10
1534,810.00,12.93,548.00,12.92,66.09,66.65,2.43,2.04
1537,810.00,12.93,550.00,12.92,66.09,66.65,2.42,1.84
1540,774.00,12.93,482.00,12.92,66.09,66.76,2.40,2.45
1543,816.00,12.93,548.00,12.92,66.09,66.65,2.38,2.45
1546,806.00,12.93,544.00,12.92,65.97,66.65,2.36,2.44
1549,740.00,12.92,484.00,12.92,66.09,66.65,2.34,2.02
1552,738.00,12.93,488.00,12.92,65.97,66.65,2.33,1.71
1555,800.00,12.93,550.00,12.92,65.97,66.65,2.31,1.59
1558,810.00,12.92,550.00,12.92,66.09,66.65,2.29,2.21
1561,800.00,12.93,554.00,12.92,66.09,66.65,2.28,2.37
1564,796.00,12.93,554.00,12.92,66.09,66.65,2.26,3.01
1567,734.00,12.93,484.00,12.92,66.09,66.65,2.25,2.22
1570,802.00,12.93,550.00,12.92,66.09,66.65,2.23,1.71
1573,744.00,12.92,484.00,12.92,66.09,66.65,2.21,1.58
1576,806.00,12.93,550.00,12.92,66.09,66.65,2.20,1.20
1579,740.00,12.93,484.00,12.92,66.09,66.54,2.18,2.40
1582,740.00,12.92,482.00,12.92,66.09,66.65,2.16,2.21
1585,738.00,12.93,484.00,12.92,66.09,66.65,2.14,2.62
1588,812.00,12.93,540.00,12.92,66.09,66.65,2.13,2.85
1591,744.00,12.93,512.00,12.92,66.20,66.65,2.11,2.33
1594,754.00,12.93,478.00,12.92,66.20,66.65,2.09,2.07
1597,802.00,12.93,538.00,12.92,66.20,66.65,2.08,2.53
1600,802.00,12.92,548.00,12.92,66.09,66.54,2.06,3.85
1603,740.00,12.92,488.00,12.92,66.09,66.65,2.05,4.12
1606,800.00,12.92,550.00,12.92,66.09,66.65,2.04,3.45
1609,740.00,12.93,484.00,12.92,66.20,66.54,2.02,2.88
1612,734.00,12.93,492.00,12.92,66.09,66.54,2.00,3.58
1615,800.00,12.92,554.00,12.92,66.20,66.65,1.99,3.52
1618,810.00,12.93,554.00,12.92,66.09,66.54,1.97,3.32
1621,792.00,12.93,558.00,12.92,66.09,66.65,1.96,3.32
1624,806.00,12.92,554.00,12.92,66.09,66.65,1.94,2.60
1627,734.00,12.93,484.00,12.92,66.20,66.65,1.93,2.21
1630,744.00,12.92,482.00,12.92,66.20,66.54,1.91,2.01
1633,800.00,12.92,544.00,12.92,66.09,66.65,1.90,2.67
1636,806.00,12.93,540.00,12.92,66.09,66.54,1.88,3.81
1639,806.00,12.93,540.00,12.92,66.20,66.54,1.87,4.04
1642,806.00,12.92,548.00,12.92,66.20,66.54,1.85,5.01
1645,744.00,12.92,482.00,12.92,66.20,66.54,1.84,4.35
1648,810.00,12.92,550.00,12.92,66.20,66.54,1.82,3.94
1651,740.00,12.92,492.00,12.92,66.20,66.54,1.81,4.04
1654,750.00,12.93,488.00,12.92,66.20,66.54,1.79,3.93
1657,744.00,12.93,488.00,12.92,66.20,66.65,1.78,3.93
1660,750.00,12.92,492.00,12.92,66.20,66.65,1.77,3.06
1663,806.00,12.92,554.00,12.92,66.20,66.54,1.75,3.34
1666,806.00,12.92,550.00,12.92,66.20,66.54,1.74,3.12
1669,748.00,12.93,488.00,12.92,66.20,66.54,1.72,3.04
1672,740.00,12.92,540.00,12.92,66.09,66.54,1.71,2.42
1675,806.00,12.93,548.00,12.92,66.09,66.54,1.69,2.34
1678,734.00,12.92,488.00,12.92,66.20,66.54,1.68,2.82
1681,740.00,12.93,478.00,12.92,66.09,66.54,1.67,2.59
1684,800.00,12.93,554.00,12.92,66.20,66.54,1.65,2.49
1687,738.00,12.92,492.00,12.92,66.09,66.54,1.64,2.34
1690,796.00,12.92,554.00,12.92,66.09,66.54,1.63,2.14
1693,738.00,12.93,488.00,12.92,66.09,66.43,1.61,2.27
1696,796.00,12.92,548.00,12.92,66.09,66.43,1.60,2.92
1699,738.00,12.93,478.00,12.92,66.09,66.43,1.59,2.79
1702,740.00,12.93,482.00,12.92,66.09,66.43,1.57,2.13
1705,806.00,12.93,550.00,12.92,65.97,66.54,1.56,2.41
1708,738.00,12.92,482.00,12.92,65.97,66.54,1.55,2.21
1711,734.00,12.93,478.00,12.92,65.97,66.43,1.53,2.44
1714,802.00,12.92,554.00,12.92,65.97,66.43,1.52,3.52
1717,734.00,12.92,492.00,12.92,65.97,66.43,1.50,4.08
1720,734.00,12.93,488.00,12.92,65.86,66.43,1.49,3.52
1723,802.00,12.93,550.00,12.92,65.97,66.43,1.48,2.98
1726,738.00,12.92,488.00,12.92,65.86,66.43,1.47,2.52
1729,738.00,12.93,478.00,12.92,65.97,66.43,1.46,2.82
1732,738.00,12.92,478.00,12.92,65.97,66.43,1.44,2.32
1735,738.00,12.93,476.00,12.92,65.97,66.43,1.43,2.42
1738,806.00,12.92,544.00,12.92,65.97,66.43,1.42,2.52
1741,740.00,12.93,488.00,12.92,65.97,66.43,1.40,2.52
1744,730.00,12.92,484.00,12.92,65.97,66.43,1.39,2.41
1747,800.00,12.92,554.00,12.92,65.97,66.43,1.38,2.24
1750,730.00,12.92,484.00,12.92,65.86,66.43,1.36,2.71
1753,738.00,12.92,482.00,12.92,65.86,66.43,1.36,3.88
1756,730.00,12.92,482.00,12.92,65.86,66.43,1.34,3.56
1759,740.00,12.92,478.00,12.92,65.97,66.43,1.33,2.76
1762,734.00,12.92,476.00,12.92,65.86,66.43,1.32,3.31
1765,738.00,12.92,482.00,12.92,65.86,66.43,1.31,2.83
1768,730.00,12.93,492.00,12.92,65.86,66.43,1.30,2.53
1771,802.00,12.92,554.00,12.92,65.86,66.43,1.28,2.82
1774,734.00,12.93,488.00,12.92,65.86,66.43,1.27,2.70
1777,800.00,12.93,548.00,12.92,65.86,66.43,1.26,3.41
1780,796.00,12.92,540.00,12.92,65.86,66.43,1.25,3.54
1783,738.00,12.92,482.00,12.92,65.86,66.43,1.23,2.94
1786,796.00,12.92,544.00,12.92,65.86,66.43,1.22,3.28
1789,734.00,12.92,482.00,12.92,65.75,66.43,1.21,2.73
1792,802.00,12.92,550.00,12.92,65.75,66.43,1.20,3.39
1795,740.00,12.92,492.00,12.92,65.75,66.43,1.19,3.39
1798,748.00,12.92,484.00,12.92,65.75,66.43,1.18,3.35
1801,812.00,12.93,554.00,12.92,65.75,66.43,1.17,3.19
1804,802.00,12.92,540.00,12.92,65.75,66.43,1.16,3.19
1807,740.00,12.93,482.00,12.92,65.86,66.43,1.15,2.85
1810,744.00,12.92,488.00,12.92,65.75,66.43,1.14,2.32
1813,748.00,12.92,482.00,12.92,65.75,66.43,1.12,2.12
1816,810.00,12.92,554.00,12.92,65.75,66.31,1.11,1.71
1819,740.00,12.92,488.00,12.92,65.75,66.43,1.10,2.41
1822,738.00,12.93,482.00,12.92,65.75,66.31,1.09,2.71
1825,810.00,12.92,544.00,12.92,65.75,66.43,1.08,3.11
1828,748.00,12.93,478.00,12.92,65.86,66.43,1.07,3.14
1831,806.00,12.92,548.00,12.92,65.86,66.43,1.06,3.21
1834,750.00,12.92,484.00,12.92,65.75,66.31,1.05,2.97
1837,744.00,12.92,484.00,12.92,65.75,66.31,1.04,2.85
1840,812.00,12.92,554.00,12.92,65.86,66.43,1.03,2.72
1843,810.00,12.92,554.00,12.92,65.86,66.43,1.02,2.74
1846,802.00,12.92,540.00,12.91,65.86,66.43,1.01,2.40
1849,800.00,12.92,544.00,12.92,65.75,66.43,1.00,2.17
1852,744.00,12.92,482.00,12.92,65.75,66.43,0.99,2.95
1855,802.00,12.92,560.00,12.92,65.86,66.43,0.98,2.26
1858,730.00,12.92,488.00,12.92,65.86,66.43,0.97,2.01
1861,740.00,12.93,482.00,12.92,65.75,66.31,0.96,1.82
1864,796.00,12.92,544.00,12.92,65.64,66.31,0.95,2.04
1867,802.00,12.92,540.00,12.92,65.75,66.31,0.94,1.62
1870,796.00,12.92,540.00,12.92,65.75,66.31,0.93,1.31
1873,744.00,12.92,484.00,12.92,65.75,66.31,0.92,1.26
1876,802.00,12.92,550.00,12.92,65.75,66.31,0.91,1.30
1879,744.00,12.92,482.00,12.92,65.75,66.31,0.90,1.23
1882,802.00,12.93,554.00,12.91,65.75,66.31,0.89,1.00
1885,806.00,12.92,540.00,12.92,65.75,66.20,0.89,1.10
1888,740.00,12.92,484.00,12.92,65.75,66.31,0.88,1.26
1891,806.00,12.92,550.00,12.92,65.75,66.31,0.87,1.53
1894,748.00,12.92,488.00,12.92,65.64,66.20,0.86,1.14
1897,806.00,12.92,550.00,12.92,65.75,66.20,0.85,1.44
1900,744.00,12.93,482.00,12.92,65.75,66.20,0.84,2.33
1903,738.00,12.92,482.00,12.92,65.75,66.20,0.83,3.44
1906,802.00,12.92,492.00,12.92,65.75,66.31,0.82,3.45
1909,730.00,12.92,488.00,12.92,65.75,66.31,0.81,4.13
1912,802.00,12.92,550.00,12.92,65.75,66.31,0.81,3.35
1915,802.00,12.92,548.00,12.92,65.86,66.20,0.80,3.16
1918,748.00,12.92,484.00,12.92,65.75,66.20,0.79,3.05
1921,738.00,12.92,488.00,12.92,65.75,66.31,0.78,2.63
1924,810.00,12.92,554.00,12.91,65.75,66.20,0.77,1.81
1927,802.00,12.92,548.00,12.91,65.64,66.31,0.76,1.84
1930,740.00,12.92,484.00,12.92,65.64,66.20,0.76,2.01
1933,802.00,12.92,548.00,12.91,65.64,66.31,0.75,2.01
1936,812.00,12.92,550.00,12.92,65.64,66.20,0.74,1.61
1939,812.00,12.92,554.00,12.92,65.64,66.20,0.73,2.15
1942,806.00,12.92,560.00,12.92,65.52,66.20,0.72,2.97
1945,802.00,12.92,548.00,12.92,65.64,66.20,0.72,2.71
1948,800.00,12.92,540.00,12.92,65.52,66.20,0.71,3.12
1951,802.00,12.92,554.00,12.91,65.64,66.20,0.70,3.22
1954,800.00,12.92,550.00,12.92,65.52,66.20,0.70,3.22
1957,738.00,12.92,492.00,12.92,65.64,66.20,0.69,2.95
1960,810.00,12.92,558.00,12.92,65.64,66.20,0.68,2.70
1963,802.00,12.92,550.00,12.92,65.64,66.20,0.67,3.05
1966,744.00,12.92,478.00,12.92,65.75,66.20,0.66,2.83
1969,802.00,12.92,554.00,12.92,65.64,66.20,0.66,2.34
1972,810.00,12.92,554.00,12.92,65.64,66.20,0.65,2.54
1975,740.00,12.92,482.00,12.91,65.64,66.20,0.65,3.47
1978,734.00,12.92,488.00,12.92,65.64,66.20,0.63,4.17
1981,734.00,12.93,488.00,12.92,65.64,66.09,0.63,3.88
1984,802.00,12.92,558.00,12.91,65.64,66.09,0.62,3.43
1987,802.00,12.92,550.00,12.92,65.64,66.20,0.61,3.23
1990,734.00,12.92,482.00,12.92,65.75,66.20,0.61,3.89
1993,812.00,12.92,544.00,12.92,65.75,66.20,0.60,3.22
1996,802.00,12.92,550.00,12.92,65.75,66.20,0.60,2.35
1999,812.00,12.92,558.00,12.92,65.75,66.09,0.59,2.59
2002,812.00,12.92,550.00,12.91,65.86,66.09,0.58,2.44
2005,806.00,12.92,544.00,12.92,65.75,66.09,0.57,1.92
2008,730.00,12.92,476.00,12.92,65.86,66.09,0.57,1.59
2011,730.00,12.92,484.00,12.92,65.86,66.09,0.56,2.01
2014,802.00,12.92,548.00,12.91,65.86,66.09,0.55,1.90
2017,802.00,12.92,548.00,12.92,65.97,66.09,0.55,1.80
2020,748.00,12.92,478.00,12.92,65.97,66.09,0.54,2.80
2023,744.00,12.92,482.00,12.91,65.86,66.20,0.54,2.63
2026,740.00,12.92,484.00,12.92,65.86,66.09,0.53,2.60
2029,744.00,12.92,482.00,12.92,65.86,66.09,0.52,2.52
2032,744.00,12.92,482.00,12.92,65.86,66.09,0.52,3.13
2035,740.00,12.92,482.00,12.92,65.86,66.09,0.51,2.90
2038,734.00,12.92,494.00,12.92,65.86,66.09,0.51,2.22
2041,744.00,12.92,482.00,12.92,65.97,66.09,0.50,2.01
2044,744.00,12.92,478.00,12.91,65.97,66.09,0.49,1.72
2047,810.00,12.92,544.00,12.91,65.97,66.09,0.49,1.61
2050,744.00,12.92,484.00,12.92,65.97,65.97,0.48,1.57
2053,740.00,12.92,482.00,12.92,65.97,65.97,0.47,1.71
2056,744.00,12.92,478.00,12.91,65.86,66.09,0.47,1.79
2059,802.00,12.92,548.00,12.91,65.86,66.09,0.46,2.24
2062,790.00,12.92,548.00,12.92,65.97,65.97,0.46,2.01
2065,802.00,12.92,550.00,12.92,65.86,66.09,0.45,1.81
2068,802.00,12.92,548.00,12.91,65.86,65.97,0.45,1.81
2071,750.00,12.92,478.00,12.92,65.86,66.09,0.44,1.56
2074,806.00,12.92,554.00,12.92,65.86,66.09,0.44,1.94
2077,738.00,12.92,482.00,12.92,65.86,66.09,0.43,1.92
2080,738.00,12.92,478.00,12.92,65.86,65.97,0.43,2.74
2083,734.00,12.92,482.00,12.91,65.75,66.09,0.43,2.72
2086,760.00,12.92,484.00,12.92,65.75,66.09,0.42,2.32
2089,802.00,12.92,548.00,12.92,65.75,66.09,0.41,1.99
2092,740.00,12.92,478.00,12.92,65.75,66.09,0.41,3.03
2095,750.00,12.92,482.00,12.92,65.64,66.09,0.40,3.13
2098,802.00,12.92,554.00,12.92,65.75,66.09,0.40,3.55
2101,740.00,12.92,484.00,12.91,65.64,66.09,0.40,3.14
2104,802.00,12.92,540.00,12.91,65.64,66.09,0.39,2.85
2107,738.00,12.92,484.00,12.92,65.64,65.97,0.38,2.30
2110,744.00,12.92,488.00,12.91,65.64,65.97,0.38,2.71
2113,744.00,12.92,482.00,12.91,65.64,65.97,0.38,2.41
2116,810.00,12.92,550.00,12.92,65.64,65.97,0.37,2.74
2119,802.00,12.92,550.00,12.92,65.75,65.97,0.36,2.79
2122,796.00,12.92,548.00,12.91,65.75,66.09,0.36,2.84
2125,802.00,12.92,544.00,12.92,65.64,65.97,0.36,2.82
2128,806.00,12.92,550.00,12.91,65.64,65.97,0.35,3.25
2131,754.00,12.92,484.00,12.92,65.75,65.97,0.35,3.89
2134,750.00,12.92,484.00,12.91,65.75,65.97,0.35,2.84
2137,734.00,12.92,488.00,12.92,65.75,66.09,0.34,2.82
2140,738.00,12.92,494.00,12.91,65.75,65.97,0.34,2.30
2143,796.00,12.92,554.00,12.91,65.86,65.97,0.33,1.81
2146,806.00,12.92,548.00,12.92,65.75,65.97,0.33,1.94
2149,748.00,12.92,488.00,12.91,65.64,65.97,0.33,2.10
2152,744.00,12.92,488.00,12.91,65.64,65.97,0.32,2.57
2155,738.00,12.92,484.00,12.92,65.64,65.97,0.32,2.71
2158,800.00,12.92,550.00,12.92,65.64,65.97,0.31,2.04
2161,740.00,12.92,484.00,12.91,65.64,65.97,0.31,1.51
2164,744.00,12.92,482.00,12.92,65.64,65.97,0.30,1.50
2167,740.00,12.92,478.00,12.92,65.64,65.97,0.30,1.50
2170,740.00,12.92,482.00,12.92,65.52,65.97,0.30,1.34
2173,730.00,12.92,476.00,12.91,65.52,65.97,0.30,1.60
2176,734.00,12.92,482.00,12.92,65.52,65.97,0.29,1.35
2179,810.00,12.92,550.00,12.91,65.52,65.86,0.29,1.40
2182,738.00,12.92,482.00,12.92,65.52,65.97,0.28,1.23
2185,796.00,12.92,540.00,12.92,65.52,65.97,0.28,1.52
2188,738.00,12.92,492.00,12.92,65.52,65.86,0.28,2.62
2191,748.00,12.92,482.00,12.92,65.52,65.86,0.27,2.79
2194,750.00,12.92,482.00,12.92,65.52,65.97,0.27,2.13
2197,744.00,12.92,492.00,12.92,65.64,65.97,0.27,1.81
2200,734.00,12.92,482.00,12.92,65.52,65.86,0.27,2.43
2203,802.00,12.92,548.00,12.91,65.52,65.97,0.26,2.90
2206,744.00,12.92,488.00,12.92,65.52,65.86,0.26,2.92
2209,754.00,12.92,484.00,12.91,65.52,65.86,0.25,2.21
2212,738.00,12.92,482.00,12.92,65.52,65.86,0.25,2.24
2215,796.00,12.92,560.00,12.91,65.52,65.86,0.25,2.93
2218,744.00,12.92,484.00,12.91,65.41,65.86,0.24,3.34
2221,740.00,12.92,484.00,12.91,65.52,65.86,0.24,3.58
2224,748.00,12.92,488.00,12.92,65.52,65.86,0.24,3.32
2227,734.00,12.92,482.00,12.91,65.52,65.86,0.24,3.65
2230,796.00,12.92,548.00,12.92,65.41,65.86,0.24,4.38
2233,810.00,12.92,554.00,12.91,65.41,65.86,0.23,4.76
2236,820.00,12.92,548.00,12.91,65.52,65.86,0.23,4.19
2239,738.00,12.92,482.00,12.92,65.52,65.86,0.22,3.92
2242,734.00,12.92,492.00,12.91,65.64,65.86,0.22,4.42
2245,744.00,12.92,476.00,12.92,65.64,65.86,0.22,4.28
2248,806.00,12.92,544.00,12.92,65.64,65.86,0.22,4.33
2251,748.00,12.92,488.00,12.92,65.64,65.75,0.22,3.02
2254,802.00,12.92,540.00,12.91,65.75,65.75,0.21,2.54
2257,802.00,12.92,554.00,12.91,65.75,65.75,0.21,2.61
2260,802.00,12.92,550.00,12.91,65.75,65.75,0.21,2.84
2263,744.00,12.92,476.00,12.91,65.86,65.75,0.21,2.64
2266,738.00,12.92,484.00,12.91,65.75,65.86,0.20,2.32
2269,806.00,12.92,550.00,12.91,65.75,65.75,0.20,2.18
2272,806.00,12.92,548.00,12.91,65.75,65.75,0.20,3.00
2275,744.00,12.92,484.00,12.91,65.75,65.75,0.19,2.64
2278,740.00,12.92,484.00,12.91,65.75,65.75,0.19,2.01
2281,796.00,12.92,540.00,12.91,65.75,65.75,0.19,2.22
2284,810.00,12.92,548.00,12.91,65.64,65.75,0.19,2.69
2287,740.00,12.92,482.00,12.91,65.75,65.75,0.19,2.99
2290,802.00,12.92,554.00,12.91,65.75,65.75,0.18,2.34
2293,800.00,12.92,554.00,12.91,65.75,65.75,0.18,3.30
2296,810.00,12.92,544.00,12.91,65.75,65.75,0.18,2.72
2299,810.00,12.91,550.00,12.91,65.75,65.75,0.18,3.21
2302,744.00,12.92,488.00,12.92,65.86,65.75,0.17,2.15
2305,806.00,12.92,544.00,12.91,65.75,65.75,0.17,2.11
2308,738.00,12.92,482.00,12.91,65.75,65.75,0.17,1.94
2311,806.00,12.92,548.00,12.91,65.64,65.75,0.17,2.35
2314,740.00,12.92,478.00,12.91,65.75,65.75,0.17,2.01
2317,740.00,12.92,482.00,12.91,65.75,65.75,0.16,2.12
2320,800.00,12.92,548.00,12.91,65.64,65.75,0.16,1.84
2323,740.00,12.92,482.00,12.91,65.75,65.75,0.16,1.71
2326,740.00,12.92,482.00,12.92,65.75,65.75,0.16,1.65
2329,734.00,12.92,482.00,12.91,65.64,65.75,0.16,1.51
2332,744.00,12.92,476.00,12.91,65.64,65.75,0.16,2.01
2335,748.00,12.92,492.00,12.91,65.52,65.75,0.15,1.92
2338,812.00,12.92,548.00,12.91,65.52,65.75,0.15,2.53
2341,738.00,12.91,488.00,12.91,65.64,65.75,0.15,2.47
2344,734.00,12.92,488.00,12.91,65.64,65.75,0.15,3.19
2347,748.00,12.92,488.00,12.91,65.64,65.75,0.14,2.34
2350,740.00,12.92,484.00,12.91,65.64,65.75,0.14,1.80
2353,738.00,12.92,476.00,12.91,65.75,65.75,0.14,2.54
2356,748.00,12.92,482.00,12.91,65.75,65.75,0.14,2.53
2359,748.00,12.92,492.00,12.92,65.75,65.75,0.14,2.21
2362,740.00,12.92,478.00,12.91,65.75,65.75,0.14,2.75
2365,800.00,12.92,554.00,12.91,65.75,65.75,0.13,2.71
2368,744.00,12.92,484.00,12.91,65.86,65.75,0.13,3.03
2371,806.00,12.92,548.00,12.91,65.75,65.75,0.13,3.25
2374,810.00,12.92,548.00,12.91,65.75,65.75,0.13,3.62
2377,800.00,12.91,544.00,12.91,65.75,65.75,0.13,3.13
2380,810.00,12.92,554.00,12.91,65.75,65.75,0.13,2.92
2383,740.00,12.92,484.00,12.92,65.86,65.75,0.12,2.42
2386,802.00,12.91,548.00,12.91,65.86,65.75,0.12,2.19
2389,734.00,12.92,484.00,12.91,65.97,65.75,0.12,1.97
2392,812.00,12.92,540.00,12.91,65.97,65.75,0.12,2.04
2395,802.00,12.92,548.00,12.91,65.86,65.75,0.12,2.34
2398,734.00,12.92,482.00,12.91,65.97,65.75,0.11,2.44
2401,754.00,12.91,478.00,12.91,65.97,65.75,0.11,2.15
2404,806.00,12.92,558.00,12.91,65.86,65.75,0.11,2.23
