# Time(s), Power(mW)[0x40], Voltage[0x40], Power(mW)[0x41], Voltage[0x41], DS18 Temp(F)[Main], DS18 Temp(F)[Batt], Light (%), Wind Speed
57415,730.00,12.87,478.00,12.87,61.14,58.89,0.00,1.96
57418,730.00,12.87,476.00,12.87,61.25,58.89,0.00,1.91
57421,740.00,12.88,482.00,12.87,61.14,58.89,0.00,1.81
57424,800.00,12.87,544.00,12.87,61.25,58.89,0.00,1.93
57427,734.00,12.88,478.00,12.87,61.25,58.89,0.00,1.93
57430,800.00,12.88,540.00,12.87,61.14,58.78,0.00,1.73
57433,740.00,12.88,478.00,12.87,61.14,58.89,0.00,1.70
57436,730.00,12.87,482.00,12.87,61.14,58.89,0.00,1.81
57439,738.00,12.88,484.00,12.87,61.14,58.78,0.00,1.81
57442,740.00,12.88,484.00,12.87,61.14,58.78,0.00,1.81
57445,738.00,12.88,482.00,12.87,61.14,58.89,0.00,1.81
57448,800.00,12.87,540.00,12.87,61.14,58.89,0.00,1.73
57451,734.00,12.87,476.00,12.87,61.03,58.89,0.00,1.51
57454,802.00,12.87,544.00,12.87,61.03,58.89,0.00,1.70
57457,734.00,12.87,488.00,12.87,60.91,58.89,0.00,1.70
57460,816.00,12.88,544.00,12.87,60.91,58.89,0.00,1.50
57463,800.00,12.87,538.00,12.87,60.91,58.89,0.00,1.50
57466,796.00,12.88,548.00,12.87,60.91,58.89,0.00,1.60
57469,806.00,12.88,544.00,12.87,60.80,58.89,0.00,1.42
57472,796.00,12.88,548.00,12.87,60.91,58.89,0.00,1.31
57475,734.00,12.88,482.00,12.88,60.80,58.89,0.00,1.41
57478,734.00,12.88,482.00,12.88,60.91,58.89,0.00,1.37
57481,740.00,12.88,476.00,12.87,60.80,58.78,0.00,1.23
57484,796.00,12.87,544.00,12.87,60.80,58.89,0.00,1.20
57487,738.00,12.88,472.00,12.87,60.80,58.78,0.00,1.23
57490,734.00,12.87,478.00,12.87,60.69,58.78,0.00,1.13
57493,800.00,12.87,550.00,12.87,60.69,58.89,0.00,1.30
57496,796.00,12.87,548.00,12.87,60.69,58.89,0.00,1.20
57499,738.00,12.87,484.00,12.87,60.69,58.78,0.00,1.31
57502,740.00,12.88,476.00,12.87,60.57,58.78,0.00,1.35
57505,800.00,12.87,538.00,12.87,60.57,58.78,0.00,1.31
57508,730.00,12.88,472.00,12.87,60.57,58.78,0.00,1.22
57511,740.00,12.87,478.00,12.87,60.57,58.89,0.00,1.00
57514,800.00,12.87,544.00,12.87,60.57,58.78,0.00,1.00
57517,796.00,12.87,550.00,12.87,60.46,58.89,0.00,1.20
57520,744.00,12.88,484.00,12.87,60.46,58.78,0.00,1.27
57523,738.00,12.87,478.00,12.87,60.46,58.89,0.00,1.23
57526,802.00,12.87,540.00,12.87,60.46,58.78,0.00,1.10
57529,738.00,12.88,478.00,12.87,60.46,58.89,0.00,1.02
57532,810.00,12.88,540.00,12.87,60.46,58.89,0.00,0.90
57535,730.00,12.88,478.00,12.87,60.35,58.78,0.00,0.80
57538,728.00,12.87,484.00,12.88,60.35,58.78,0.00,0.70
57541,734.00,12.87,482.00,12.87,60.35,58.78,0.00,0.82
57544,740.00,12.87,478.00,12.87,60.35,58.78,0.00,0.92
57547,740.00,12.87,476.00,12.87,60.24,58.78,0.00,1.12
57550,734.00,12.87,482.00,12.87,60.24,58.89,0.00,1.20
57553,738.00,12.87,478.00,12.87,60.24,58.78,0.00,1.03
57556,738.00,12.87,482.00,12.87,60.13,58.78,0.00,1.02
57559,740.00,12.88,478.00,12.87,60.13,58.89,0.00,1.17
57562,796.00,12.87,538.00,12.87,60.13,58.78,0.00,1.00
57565,728.00,12.87,482.00,12.87,60.13,58.78,0.00,0.87
57568,734.00,12.87,482.00,12.87,60.13,58.78,0.00,0.79
57571,730.00,12.87,482.00,12.87,60.13,58.78,0.00,0.75
57574,730.00,12.87,488.00,12.87,60.13,58.78,0.00,0.82
57577,792.00,12.87,544.00,12.87,60.01,58.78,0.00,0.90
57580,738.00,12.87,476.00,12.87,60.01,58.78,0.00,0.93
57583,800.00,12.88,534.00,12.87,60.01,58.89,0.00,0.90
57586,738.00,12.87,478.00,12.87,60.01,58.78,0.00,0.92
57589,802.00,12.87,540.00,12.87,60.01,58.78,0.00,0.90
57592,740.00,12.88,478.00,12.87,60.01,58.78,0.00,0.95
57595,734.00,12.87,488.00,12.87,60.01,58.78,0.00,1.13
57598,730.00,12.87,484.00,12.87,59.90,58.78,0.00,1.12
57601,734.00,12.87,482.00,12.87,59.90,58.78,0.00,1.19
57604,740.00,12.87,488.00,12.87,59.79,58.78,0.00,1.12
57607,740.00,12.87,482.00,12.87,59.90,58.78,0.00,1.13
57610,728.00,12.87,478.00,12.87,59.79,58.78,0.00,1.12
57613,730.00,12.87,484.00,12.87,59.90,58.78,0.00,1.20
57616,734.00,12.87,478.00,12.87,59.79,58.78,0.00,1.03
57619,738.00,12.87,482.00,12.87,59.90,58.78,0.00,0.90
57622,800.00,12.87,540.00,12.87,59.90,58.78,0.00,0.99
57625,734.00,12.87,476.00,12.87,59.90,58.78,0.00,1.49
57628,730.00,12.88,478.00,12.87,59.90,58.66,0.00,1.41
57631,800.00,12.87,544.00,12.87,59.90,58.66,0.00,1.60
57634,748.00,12.88,478.00,12.87,59.90,58.78,0.00,1.69
57637,802.00,12.88,548.00,12.87,59.90,58.66,0.00,1.72
57640,734.00,12.88,482.00,12.87,60.01,58.78,0.00,1.54
57643,734.00,12.87,488.00,12.87,60.01,58.78,0.00,1.60
57646,806.00,12.87,544.00,12.87,60.01,58.66,0.00,1.50
57649,740.00,12.87,484.00,12.87,59.90,58.66,0.00,1.25
57652,738.00,12.88,478.00,12.87,60.01,58.78,0.00,1.12
57655,734.00,12.87,472.00,12.87,59.90,58.66,0.00,1.20
57658,734.00,12.87,476.00,12.87,59.90,58.78,0.00,1.33
57661,738.00,12.87,472.00,12.87,59.90,58.78,0.00,1.23
57664,748.00,12.87,482.00,12.87,59.90,58.78,0.00,1.12
57667,738.00,12.87,476.00,12.87,59.90,58.78,0.00,1.05
57670,796.00,12.87,538.00,12.87,59.90,58.66,0.00,1.44
57673,734.00,12.87,478.00,12.87,59.90,58.78,0.00,1.63
57676,738.00,12.87,478.00,12.87,59.90,58.78,0.00,1.60
57679,734.00,12.87,482.00,12.87,59.90,58.66,0.00,1.73
57682,800.00,12.87,544.00,12.86,59.90,58.78,0.00,1.73
57685,734.00,12.87,482.00,12.87,59.90,58.66,0.00,1.61
57688,734.00,12.87,482.00,12.87,59.79,58.66,0.00,1.73
57691,806.00,12.87,544.00,12.87,59.90,58.78,0.00,1.73
57694,740.00,12.88,482.00,12.87,59.90,58.66,0.00,1.60
57697,796.00,12.87,550.00,12.87,59.79,58.66,0.00,1.60
57700,730.00,12.87,484.00,12.87,59.90,58.66,0.00,1.63
57703,796.00,12.87,548.00,12.87,59.79,58.66,0.00,1.61
57706,740.00,12.87,482.00,12.87,59.90,58.66,0.00,1.63
57709,738.00,12.87,476.00,12.87,60.01,58.66,0.00,1.60
57712,796.00,12.87,540.00,12.87,60.01,58.66,0.00,1.50
57715,800.00,12.87,550.00,12.87,60.01,58.66,0.00,1.31
57718,790.00,12.87,548.00,12.86,59.90,58.66,0.00,1.23
57721,728.00,12.87,472.00,12.87,59.90,58.66,0.00,1.23
57724,740.00,12.87,482.00,12.87,59.90,58.66,0.00,1.71
57727,806.00,12.87,544.00,12.87,60.01,58.66,0.00,1.63
57730,734.00,12.87,476.00,12.87,59.90,58.66,0.00,1.60
57733,734.00,12.87,476.00,12.87,60.01,58.66,0.00,1.50
57736,730.00,12.87,482.00,12.87,59.90,58.66,0.00,1.42
57739,728.00,12.87,478.00,12.87,59.90,58.55,0.00,1.39
57742,800.00,12.87,544.00,12.87,59.90,58.55,0.00,1.40
57745,802.00,12.87,548.00,12.87,59.79,58.66,0.00,1.40
57748,802.00,12.87,540.00,12.87,59.79,58.55,0.00,1.50
57751,796.00,12.87,530.00,12.87,59.79,58.66,0.00,1.63
57754,734.00,12.87,472.00,12.87,59.67,58.66,0.00,1.43
57757,734.00,12.87,476.00,12.87,59.67,58.66,0.00,1.60
57760,728.00,12.87,476.00,12.87,59.67,58.66,0.00,1.50
57763,734.00,12.87,476.00,12.87,59.67,58.55,0.00,1.33
57766,800.00,12.87,544.00,12.86,59.56,58.66,0.00,1.43
57769,802.00,12.87,534.00,12.87,59.67,58.55,0.00,1.80
57772,748.00,12.87,478.00,12.87,59.67,58.55,0.00,1.54
57775,734.00,12.87,484.00,12.87,59.56,58.55,0.00,1.38
57778,796.00,12.87,544.00,12.87,59.56,58.55,0.00,1.54
57781,734.00,12.87,484.00,12.87,59.56,58.55,0.00,1.61
57784,796.00,12.87,544.00,12.87,59.56,58.55,0.00,1.60
57787,734.00,12.87,484.00,12.87,59.67,58.55,0.00,1.80
57790,740.00,12.88,482.00,12.87,59.56,58.55,0.00,1.91
57793,738.00,12.87,550.00,12.87,59.79,58.55,0.00,1.80
57796,738.00,12.87,478.00,12.87,59.67,58.66,0.00,1.81
57799,738.00,12.87,488.00,12.87,59.67,58.55,0.00,1.81
57802,738.00,12.87,482.00,12.87,59.67,58.55,0.00,1.81
57805,730.00,12.87,482.00,12.87,59.79,58.55,0.00,1.91
57808,730.00,12.87,482.00,12.87,59.67,58.66,0.00,2.11
57811,790.00,12.87,550.00,12.87,59.67,58.55,0.00,2.14
57814,800.00,12.87,550.00,12.87,59.67,58.55,0.00,2.04
57817,734.00,12.87,482.00,12.87,59.67,58.66,0.00,2.10
57820,806.00,12.87,544.00,12.87,59.67,58.55,0.00,2.54
57823,806.00,12.87,544.00,12.87,59.67,58.55,0.00,2.50
57826,744.00,12.87,484.00,12.87,59.79,58.55,0.00,2.21
57829,738.00,12.87,484.00,12.87,59.79,58.55,0.00,2.11
57832,738.00,12.87,476.00,12.87,59.90,58.66,0.00,2.21
57835,734.00,12.87,476.00,12.87,59.90,58.55,0.00,2.19
57838,728.00,12.87,476.00,12.87,59.90,58.55,0.00,2.31
57841,728.00,12.87,482.00,12.87,59.90,58.55,0.00,2.21
57844,730.00,12.87,478.00,12.87,59.90,58.44,0.00,2.23
57847,800.00,12.87,540.00,12.87,60.01,58.55,0.00,2.23
57850,796.00,12.87,538.00,12.87,60.01,58.55,0.00,2.23
57853,802.00,12.87,544.00,12.87,60.01,58.55,0.00,2.14
57856,806.00,12.87,548.00,12.87,60.01,58.55,0.00,2.21
57859,744.00,12.87,484.00,12.87,60.13,58.55,0.00,2.54
57862,748.00,12.87,492.00,12.87,60.13,58.55,0.00,2.54
57865,800.00,12.87,550.00,12.87,60.24,58.55,0.00,2.14
57868,734.00,12.87,482.00,12.87,60.24,58.44,0.00,2.11
57871,734.00,12.87,484.00,12.87,60.13,58.55,0.00,2.23
57874,730.00,12.87,478.00,12.87,60.24,58.44,0.00,1.92
57877,740.00,12.87,476.00,12.87,60.13,58.44,0.00,1.81
57880,792.00,12.87,540.00,12.87,60.13,58.55,0.00,1.69
57883,734.00,12.87,476.00,12.87,60.13,58.44,0.00,1.93
57886,728.00,12.87,540.00,12.87,60.13,58.55,0.00,2.01
57889,730.00,12.87,484.00,12.87,60.01,58.44,0.00,2.21
57892,800.00,12.87,550.00,12.87,60.13,58.44,0.00,2.49
57895,796.00,12.87,548.00,12.87,60.13,58.44,0.00,2.34
57898,734.00,12.87,484.00,12.87,60.24,58.55,0.00,2.31
57901,800.00,12.87,544.00,12.87,60.24,58.44,0.00,2.30
57904,796.00,12.87,538.00,12.86,60.24,58.44,0.00,2.33
57907,800.00,12.87,534.00,12.87,60.13,58.44,0.00,2.21
57910,802.00,12.87,544.00,12.87,60.13,58.55,0.00,2.21
57913,730.00,12.87,482.00,12.87,60.13,58.44,0.00,2.11
57916,738.00,12.87,488.00,12.87,60.24,58.44,0.00,2.31
57919,792.00,12.87,554.00,12.87,60.24,58.44,0.00,2.24
57922,740.00,12.87,476.00,12.87,60.13,58.44,0.00,2.52
57925,800.00,12.87,544.00,12.86,60.13,58.44,0.00,2.26
57928,800.00,12.87,550.00,12.87,60.24,58.44,0.00,2.15
57931,802.00,12.87,544.00,12.87,60.24,58.44,0.00,1.91
57934,792.00,12.87,550.00,12.86,60.24,58.44,0.00,1.81
57937,796.00,12.87,548.00,12.87,60.35,58.44,0.00,1.99
57940,738.00,12.87,478.00,12.87,60.24,58.44,0.00,2.11
57943,800.00,12.87,538.00,12.87,60.35,58.44,0.00,2.41
57946,792.00,12.87,544.00,12.87,60.35,58.44,0.00,2.44
57949,738.00,12.87,488.00,12.87,60.24,58.44,0.00,2.41
57952,796.00,12.87,550.00,12.87,60.35,58.44,0.00,2.44
57955,800.00,12.87,554.00,12.87,60.24,58.44,0.00,2.90
57958,738.00,12.87,476.00,12.87,60.35,58.44,0.00,2.81
57961,802.00,12.87,544.00,12.87,60.46,58.44,0.00,2.81
57964,796.00,12.87,548.00,12.87,60.46,58.44,0.00,2.90
57967,816.00,12.87,550.00,12.87,60.46,58.44,0.00,2.84
57970,740.00,12.87,478.00,12.87,60.46,58.44,0.00,2.81
57973,800.00,12.87,540.00,12.86,60.57,58.44,0.00,2.64
57976,806.00,12.87,544.00,12.86,60.57,58.44,0.00,2.61
57979,728.00,12.87,484.00,12.87,60.69,58.44,0.00,2.64
57982,784.00,12.87,482.00,12.87,60.69,58.32,0.00,2.21
57985,744.00,12.87,482.00,12.87,60.69,58.44,0.00,2.31
57988,802.00,12.87,550.00,12.86,60.80,58.32,0.00,2.23
57991,806.00,12.87,540.00,12.87,60.80,58.44,0.00,2.14
57994,792.00,12.87,544.00,12.86,60.80,58.44,0.00,2.33
57997,800.00,12.87,494.00,12.86,60.80,58.32,0.00,2.63
58000,740.00,12.87,482.00,12.87,60.91,58.44,0.00,2.50
58003,740.00,12.87,478.00,12.87,61.03,58.44,0.00,2.70
58006,806.00,12.87,548.00,12.87,60.91,58.44,0.00,2.71
58009,734.00,12.87,472.00,12.87,61.14,58.44,0.00,2.52
58012,800.00,12.87,550.00,12.87,61.03,58.32,0.00,2.24
58015,796.00,12.87,548.00,12.87,61.14,58.44,0.00,1.72
58018,740.00,12.87,478.00,12.87,61.25,58.32,0.00,1.80
58021,800.00,12.87,550.00,12.87,61.25,58.32,0.00,1.83
58024,806.00,12.87,540.00,12.87,61.25,58.32,0.00,1.87
58027,740.00,12.87,484.00,12.86,61.36,58.32,0.00,2.11
58030,792.00,12.87,540.00,12.86,61.47,58.44,0.00,2.06
58033,750.00,12.87,482.00,12.87,61.47,58.32,0.00,2.41
58036,796.00,12.87,544.00,12.86,61.36,58.44,0.00,2.24
58039,806.00,12.87,540.00,12.86,61.47,58.32,0.00,2.39
58042,802.00,12.87,558.00,12.87,61.47,58.32,0.00,2.59
58045,802.00,12.87,544.00,12.86,61.47,58.32,0.00,2.61
58048,802.00,12.87,550.00,12.86,61.47,58.44,0.00,2.41
58051,790.00,12.87,538.00,12.87,61.47,58.44,0.00,2.58
58054,738.00,12.87,488.00,12.87,61.47,58.44,0.00,2.43
58057,738.00,12.87,482.00,12.87,61.47,58.44,0.00,2.41
58060,802.00,12.87,544.00,12.86,61.47,58.32,0.00,2.34
58063,744.00,12.87,478.00,12.87,61.59,58.44,0.00,2.31
58066,734.00,12.87,476.00,12.87,61.47,58.44,0.00,2.33
58069,796.00,12.87,538.00,12.86,61.47,58.44,0.00,2.31
58072,738.00,12.87,478.00,12.87,61.36,58.32,0.00,2.21
58075,744.00,12.87,478.00,12.87,61.36,58.32,0.00,2.20
58078,734.00,12.87,484.00,12.87,61.25,58.32,0.00,2.31
58081,792.00,12.87,548.00,12.86,61.25,58.32,0.00,2.38
58084,738.00,12.87,488.00,12.87,61.14,58.32,0.00,2.41
58087,810.00,12.87,550.00,12.87,61.14,58.32,0.00,2.34
58090,740.00,12.87,484.00,12.86,61.03,58.44,0.00,2.21
58093,734.00,12.87,482.00,12.86,60.91,58.44,0.00,2.22
58096,728.00,12.87,478.00,12.87,60.91,58.44,0.00,2.10
58099,800.00,12.87,544.00,12.86,60.91,58.32,0.00,2.14
58102,740.00,12.87,482.00,12.87,60.91,58.32,0.00,2.01
58105,802.00,12.87,548.00,12.86,60.80,58.32,0.00,2.01
58108,730.00,12.87,478.00,12.87,60.91,58.44,0.00,2.21
58111,738.00,12.87,472.00,12.87,60.91,58.32,0.00,1.81
58114,740.00,12.87,478.00,12.87,60.80,58.32,0.00,2.13
58117,740.00,12.87,476.00,12.87,60.80,58.32,0.00,2.31
58120,734.00,12.87,476.00,12.87,60.91,58.32,0.00,2.11
58123,744.00,12.87,484.00,12.87,60.80,58.44,0.00,2.11
58126,734.00,12.87,484.00,12.87,60.80,58.44,0.00,2.23
58129,734.00,12.87,482.00,12.86,60.80,58.44,0.00,2.09
58132,744.00,12.87,482.00,12.87,60.80,58.44,0.00,2.30
58135,806.00,12.87,484.00,12.87,60.80,58.44,0.00,2.52
58138,734.00,12.87,484.00,12.87,60.80,58.32,0.00,2.02
58141,796.00,12.87,548.00,12.86,60.91,58.32,0.00,2.47
58144,738.00,12.87,482.00,12.86,60.91,58.32,0.00,2.42
58147,800.00,12.87,550.00,12.87,60.91,58.32,0.00,2.40
58150,740.00,12.87,478.00,12.87,61.03,58.44,0.00,2.54
58153,740.00,12.87,482.00,12.87,61.03,58.32,0.00,2.54
58156,800.00,12.87,550.00,12.87,61.03,58.32,0.00,2.54
58159,792.00,12.87,550.00,12.87,61.03,58.32,0.00,2.54
58162,792.00,12.87,554.00,12.86,61.03,58.32,0.00,2.68
58165,738.00,12.87,484.00,12.87,61.14,58.44,0.00,2.53
58168,740.00,12.87,484.00,12.87,61.25,58.32,0.00,2.74
58171,810.00,12.87,548.00,12.87,61.14,58.44,0.00,2.71
58174,740.00,12.87,484.00,12.87,61.25,58.32,0.00,2.61
58177,792.00,12.87,544.00,12.86,61.25,58.32,0.00,2.64
58180,792.00,12.87,548.00,12.86,61.36,58.44,0.00,2.60
58183,800.00,12.87,550.00,12.86,61.36,58.32,0.00,2.44
58186,740.00,12.87,478.00,12.87,61.36,58.44,0.00,2.21
58189,744.00,12.87,482.00,12.87,61.36,58.44,0.00,2.21
58192,740.00,12.87,484.00,12.86,61.36,58.44,0.00,2.34
58195,796.00,12.87,550.00,12.86,61.36,58.44,0.00,2.39
58198,738.00,12.87,484.00,12.87,61.36,58.32,0.00,2.31
58201,796.00,12.87,548.00,12.86,61.25,58.44,0.00,2.34
58204,796.00,12.87,544.00,12.86,61.36,58.32,0.00,2.33
58207,738.00,12.87,488.00,12.87,61.36,58.44,0.00,2.31
58210,810.00,12.87,548.00,12.87,61.36,58.44,0.00,2.39
58213,738.00,12.87,484.00,12.87,61.25,58.44,0.00,2.41
58216,800.00,12.87,492.00,12.86,61.25,58.44,0.00,2.33
58219,734.00,12.87,478.00,12.87,61.25,58.44,0.00,2.21
58222,730.00,12.87,478.00,12.87,61.25,58.44,0.00,2.21
58225,730.00,12.87,484.00,12.87,61.14,58.44,0.00,2.21
58228,748.00,12.87,488.00,12.87,61.25,58.44,0.00,2.23
58231,802.00,12.87,550.00,12.86,61.14,58.32,0.00,2.34
58234,734.00,12.87,494.00,12.87,61.25,58.44,0.00,2.42
58237,810.00,12.87,550.00,12.86,61.25,58.44,0.00,2.33
58240,792.00,12.87,548.00,12.86,61.14,58.44,0.00,2.23
58243,796.00,12.87,548.00,12.86,61.14,58.44,0.00,2.07
58246,740.00,12.87,484.00,12.87,61.14,58.44,0.00,2.50
58249,730.00,12.87,492.00,12.86,61.14,58.32,0.00,2.64
58252,740.00,12.87,484.00,12.87,61.25,58.44,0.00,2.56
58255,810.00,12.87,550.00,12.86,61.14,58.44,0.00,2.81
58258,748.00,12.87,484.00,12.87,61.14,58.32,0.00,2.64
58261,748.00,12.87,482.00,12.87,61.25,58.44,0.00,2.55
58264,738.00,12.87,488.00,12.86,61.25,58.44,0.00,2.23
58267,734.00,12.87,488.00,12.86,61.36,58.44,0.00,2.21
58270,730.00,12.87,484.00,12.87,61.36,58.55,0.00,2.51
58273,796.00,12.87,550.00,12.86,61.36,58.44,0.00,2.41
58276,730.00,12.87,488.00,12.86,61.36,58.44,0.00,2.31
58279,800.00,12.87,554.00,12.86,61.36,58.44,0.00,2.38
58282,738.00,12.87,482.00,12.86,61.36,58.44,0.00,2.41
58285,802.00,12.87,550.00,12.86,61.36,58.44,0.00,2.39
58288,806.00,12.87,548.00,12.86,61.25,58.44,0.00,2.44
58291,796.00,12.87,544.00,12.86,61.25,58.44,0.00,2.54
58294,734.00,12.87,482.00,12.86,61.25,58.44,0.00,2.46
58297,734.00,12.87,478.00,12.86,61.25,58.44,0.00,2.54
58300,734.00,12.87,484.00,12.86,61.14,58.44,0.00,2.42
58303,792.00,12.87,544.00,12.87,61.25,58.44,0.00,2.33
58306,738.00,12.87,472.00,12.87,61.25,58.44,0.00,2.41
58309,738.00,12.87,482.00,12.87,61.14,58.44,0.00,2.52
58312,806.00,12.87,544.00,12.86,61.25,58.44,0.00,2.41
58315,740.00,12.87,476.00,12.87,61.25,58.44,0.00,2.31
58318,802.00,12.87,538.00,12.86,61.25,58.44,0.00,2.29
58321,806.00,12.87,534.00,12.86,61.25,58.44,0.00,2.14
58324,796.00,12.87,538.00,12.87,61.25,58.44,0.00,2.14
58327,792.00,12.87,540.00,12.86,61.14,58.44,0.00,2.36
58330,792.00,12.87,538.00,12.86,61.03,58.44,0.00,2.06
58333,806.00,12.87,548.00,12.86,61.14,58.44,0.00,2.14
58336,802.00,12.87,544.00,12.87,61.14,58.44,0.00,2.24
58339,810.00,12.87,538.00,12.86,61.03,58.44,0.00,2.30
58342,802.00,12.87,544.00,12.86,61.03,58.55,0.00,2.19
58345,738.00,12.87,478.00,12.86,61.03,58.44,0.00,2.22
58348,738.00,12.87,478.00,12.86,60.91,58.44,0.00,2.34
58351,792.00,12.87,544.00,12.86,60.91,58.44,0.00,2.14
58354,800.00,12.87,540.00,12.86,60.80,58.55,0.00,2.23
58357,800.00,12.87,544.00,12.86,60.80,58.44,0.00,2.22
58360,738.00,12.87,484.00,12.86,60.91,58.44,0.00,2.23
58363,738.00,12.87,488.00,12.86,60.80,58.55,0.00,2.11
58366,748.00,12.87,484.00,12.87,60.80,58.55,0.00,2.20
58369,738.00,12.87,492.00,12.86,60.80,58.44,0.00,2.11
58372,806.00,12.87,550.00,12.86,60.80,58.55,0.00,2.14
58375,796.00,12.87,548.00,12.86,60.69,58.44,0.00,2.08
58378,730.00,12.87,478.00,12.86,60.69,58.44,0.00,1.99
58381,734.00,12.87,492.00,12.87,60.69,58.55,0.00,1.80
58384,738.00,12.87,478.00,12.86,60.69,58.44,0.00,1.91
58387,800.00,12.87,550.00,12.86,60.57,58.44,0.00,1.93
58390,800.00,12.87,548.00,12.86,60.46,58.44,0.00,1.84
58393,748.00,12.87,478.00,12.86,60.46,58.44,0.00,2.01
58396,806.00,12.87,548.00,12.86,60.46,58.44,0.00,1.94
58399,748.00,12.87,478.00,12.86,60.46,58.44,0.00,1.80
58402,734.00,12.87,482.00,12.87,60.35,58.44,0.00,2.11
58405,730.00,12.87,472.00,12.87,60.35,58.44,0.00,2.31
58408,800.00,12.87,538.00,12.86,60.35,58.44,0.00,2.23
58411,730.00,12.87,472.00,12.86,60.35,58.55,0.00,2.20
58414,734.00,12.87,476.00,12.87,60.35,58.55,0.00,2.10
58417,806.00,12.87,540.00,12.86,60.35,58.55,0.00,2.04
58420,740.00,12.87,482.00,12.86,60.35,58.44,0.00,1.91
58423,740.00,12.87,476.00,12.87,60.35,58.44,0.00,1.90
58426,802.00,12.87,544.00,12.86,60.24,58.44,0.00,2.14
58429,792.00,12.87,550.00,12.86,60.24,58.44,0.00,2.14
58432,730.00,12.87,478.00,12.87,60.24,58.44,0.00,1.92
58435,796.00,12.87,548.00,12.86,60.35,58.44,0.00,2.04
58438,790.00,12.87,550.00,12.86,60.24,58.44,0.00,2.15
58441,734.00,12.87,484.00,12.86,60.24,58.44,0.00,2.01
58444,800.00,12.87,554.00,12.86,60.13,58.44,0.00,2.11
58447,744.00,12.87,482.00,12.86,60.24,58.44,0.00,2.13
58450,810.00,12.87,548.00,12.86,60.24,58.44,0.00,1.93
58453,740.00,12.87,484.00,12.86,60.35,58.44,0.00,2.01
58456,734.00,12.87,484.00,12.86,60.35,58.44,0.00,2.01
58459,806.00,12.87,544.00,12.86,60.35,58.55,0.00,2.03
58462,790.00,12.87,544.00,12.86,60.35,58.44,0.00,1.99
58465,730.00,12.87,484.00,12.86,60.35,58.44,0.00,1.83
58468,796.00,12.87,540.00,12.86,60.24,58.44,0.00,1.73
58471,796.00,12.87,544.00,12.86,60.24,58.44,0.00,1.83
58474,738.00,12.87,476.00,12.86,60.35,58.55,0.00,1.52
58477,800.00,12.87,544.00,12.86,60.35,58.44,0.00,1.83
58480,740.00,12.87,478.00,12.86,60.35,58.44,0.00,1.91
58483,744.00,12.87,472.00,12.86,60.35,58.44,0.00,1.91
58486,796.00,12.87,544.00,12.86,60.35,58.44,0.00,1.80
58489,802.00,12.87,538.00,12.87,60.35,58.44,0.00,1.91
58492,796.00,12.87,544.00,12.86,60.24,58.44,0.00,1.84
58495,792.00,12.87,544.00,12.86,60.24,58.44,0.00,1.97
58498,730.00,12.87,484.00,12.86,60.35,58.44,0.00,1.91
58501,792.00,12.87,550.00,12.86,60.24,58.44,0.00,2.03
58504,734.00,12.87,484.00,12.86,60.13,58.44,0.00,2.01
58507,738.00,12.87,484.00,12.86,60.24,58.44,0.00,2.21
58510,734.00,12.87,484.00,12.87,60.13,58.44,0.00,1.93
58513,744.00,12.87,484.00,12.87,60.01,58.44,0.00,1.91
58516,800.00,12.87,554.00,12.86,60.01,58.44,0.00,1.81
58519,800.00,12.87,550.00,12.86,60.01,58.44,0.00,1.93
58522,744.00,12.87,478.00,12.87,60.01,58.44,0.00,2.01
58525,730.00,12.87,478.00,12.86,60.01,58.44,0.00,1.81
58528,730.00,12.87,482.00,12.87,59.90,58.44,0.00,1.73
58531,740.00,12.87,476.00,12.86,59.79,58.44,0.00,1.89
58534,802.00,12.87,538.00,12.86,59.79,58.44,0.00,2.04
58537,734.00,12.87,478.00,12.87,59.79,58.44,0.00,2.01
58540,738.00,12.87,476.00,12.86,59.79,58.44,0.00,1.71
58543,734.00,12.87,482.00,12.86,59.90,58.32,0.00,1.71
58546,740.00,12.87,476.00,12.86,59.67,58.44,0.00,1.91
58549,810.00,12.87,544.00,12.86,59.79,58.32,0.00,1.98
58552,796.00,12.87,544.00,12.86,59.67,58.44,0.00,1.83
58555,738.00,12.87,484.00,12.86,59.67,58.44,0.00,2.01
58558,740.00,12.87,488.00,12.86,59.67,58.44,0.00,2.31
58561,796.00,12.87,550.00,12.86,59.67,58.44,0.00,2.43
58564,734.00,12.87,484.00,12.86,59.56,58.44,0.00,2.21
58567,792.00,12.87,548.00,12.86,59.56,58.44,0.00,1.94
58570,796.00,12.87,544.00,12.86,59.67,58.44,0.00,1.83
58573,744.00,12.87,484.00,12.86,59.67,58.44,0.00,2.23
58576,806.00,12.87,550.00,12.86,59.56,58.44,0.00,2.14
58579,740.00,12.87,478.00,12.87,59.56,58.32,0.00,1.92
58582,740.00,12.87,478.00,12.86,59.45,58.44,0.00,2.01
58585,806.00,12.87,540.00,12.86,59.56,58.44,0.00,2.00
58588,738.00,12.87,478.00,12.86,59.67,58.44,0.00,1.92
58591,796.00,12.87,540.00,12.86,59.56,58.44,0.00,1.96
58594,734.00,12.87,478.00,12.86,59.56,58.32,0.00,2.01
58597,796.00,12.87,540.00,12.86,59.56,58.44,0.00,1.93
58600,730.00,12.87,482.00,12.86,59.56,58.44,0.00,2.01
58603,796.00,12.87,544.00,12.86,59.56,58.44,0.00,2.33
